-data: u500_01.txt
-current_solution:
bin_0: 0,1
bin_1: 2,3
bin_2: 4,5
bin_3: 6,7
bin_4: 8,9
bin_5: 10,11
bin_6: 12
bin_7: 13,14
bin_8: 15,16
bin_9: 17,18,19
bin_10: 20,21
bin_11: 22
bin_12: 23,24
bin_13: 25
bin_14: 26
bin_15: 27,28
bin_16: 29,30
bin_17: 31,32
bin_18: 33,34
bin_19: 35
bin_20: 36
bin_21: 37,38,39
bin_22: 40,41
bin_23: 42,43,44
bin_24: 45,46
bin_25: 47,48,49
bin_26: 50
bin_27: 51
bin_28: 52
bin_29: 53,54
bin_30: 55,56,57
bin_31: 58,59
bin_32: 60,61
bin_33: 62,63
bin_34: 64,65
bin_35: 66,67
bin_36: 68,69
bin_37: 70,71
bin_38: 72
bin_39: 73
bin_40: 74,75,76
bin_41: 77,78
bin_42: 79,80
bin_43: 81,82,83
bin_44: 84,85
bin_45: 86,87
bin_46: 88,89
bin_47: 90,91
bin_48: 92
bin_49: 93
bin_50: 94,95
bin_51: 96,97
bin_52: 98,99
bin_53: 100,101,102
bin_54: 103,104
bin_55: 105,106
bin_56: 107,108
bin_57: 109,110
bin_58: 111,112
bin_59: 113
bin_60: 114,115
bin_61: 116,117
bin_62: 118,119,120
bin_63: 121
bin_64: 122
bin_65: 123,124
bin_66: 125,126
bin_67: 127,128
bin_68: 129,130
bin_69: 131,132,133
bin_70: 134
bin_71: 135,136
bin_72: 137,138,139
bin_73: 140,141,142
bin_74: 143
bin_75: 144
bin_76: 145,146
bin_77: 147
bin_78: 148,149
bin_79: 150,151
bin_80: 152,153
bin_81: 154,155
bin_82: 156
bin_83: 157,158
bin_84: 159,160
bin_85: 161,162,163
bin_86: 164,165,166
bin_87: 167,168,169
bin_88: 170,171,172
bin_89: 173,174
bin_90: 175,176
bin_91: 177,178
bin_92: 179,180
bin_93: 181,182
bin_94: 183,184,185
bin_95: 186
bin_96: 187
bin_97: 188,189
bin_98: 190
bin_99: 191,192
bin_100: 193,194
bin_101: 195,196
bin_102: 197,198,199
bin_103: 200,201
bin_104: 202,203
bin_105: 204,205
bin_106: 206,207
bin_107: 208,209
bin_108: 210,211
bin_109: 212,213
bin_110: 214
bin_111: 215
bin_112: 216,217
bin_113: 218,219
bin_114: 220,221
bin_115: 222
bin_116: 223
bin_117: 224
bin_118: 225,226
bin_119: 227,228
bin_120: 229,230,231,232
bin_121: 233,234
bin_122: 235,236
bin_123: 237
bin_124: 238
bin_125: 239
bin_126: 240
bin_127: 241
bin_128: 242,243
bin_129: 244,245
bin_130: 246
bin_131: 247
bin_132: 248,249
bin_133: 250,251
bin_134: 252,253
bin_135: 254,255
bin_136: 256,257
bin_137: 258,259,260
bin_138: 261,262,263,264
bin_139: 265
bin_140: 266
bin_141: 267,268,269
bin_142: 270,271,272
bin_143: 273,274
bin_144: 275,276
bin_145: 277,278
bin_146: 279,280
bin_147: 281
bin_148: 282,283
bin_149: 284,285,286
bin_150: 287,288
bin_151: 289,290
bin_152: 291,292
bin_153: 293,294
bin_154: 295,296
bin_155: 297,298,299
bin_156: 300,301
bin_157: 302
bin_158: 303
bin_159: 304,305
bin_160: 306,307
bin_161: 308,309,310
bin_162: 311,312
bin_163: 313,314,315
bin_164: 316,317
bin_165: 318,319
bin_166: 320,321
bin_167: 322
bin_168: 323,324,325
bin_169: 326,327
bin_170: 328,329
bin_171: 330,331
bin_172: 332,333,334
bin_173: 335
bin_174: 336
bin_175: 337,338
bin_176: 339,340
bin_177: 341
bin_178: 342,343
bin_179: 344,345
bin_180: 346,347
bin_181: 348
bin_182: 349
bin_183: 350,351
bin_184: 352,353
bin_185: 354,355
bin_186: 356,357
bin_187: 358,359
bin_188: 360
bin_189: 361,362
bin_190: 363,364
bin_191: 365,366
bin_192: 367,368
bin_193: 369
bin_194: 370,371
bin_195: 372,373
bin_196: 374
bin_197: 375,376
bin_198: 377,378
bin_199: 379
bin_200: 380,381
bin_201: 382,383
bin_202: 384,385
bin_203: 386,387
bin_204: 388
bin_205: 389,390
bin_206: 391,392
bin_207: 393,394
bin_208: 395,396
bin_209: 397,398
bin_210: 399
bin_211: 400
bin_212: 401
bin_213: 402,403
bin_214: 404,405,406
bin_215: 407,408
bin_216: 409,410
bin_217: 411
bin_218: 412,413
bin_219: 414,415
bin_220: 416,417
bin_221: 418,419
bin_222: 420,421,422
bin_223: 423,424
bin_224: 425,426,427
bin_225: 428,429
bin_226: 430,431,432
bin_227: 433,434,435
bin_228: 436,437
bin_229: 438,439,440
bin_230: 441,442,443
bin_231: 444,445
bin_232: 446,447
bin_233: 448,449
bin_234: 450
bin_235: 451,452
bin_236: 453,454
bin_237: 455,456
bin_238: 457,458,459
bin_239: 460,461,462
bin_240: 463,464
bin_241: 465
bin_242: 466,467
bin_243: 468,469
bin_244: 470,471
bin_245: 472,473,474
bin_246: 475,476,477
bin_247: 478
bin_248: 479
bin_249: 480
bin_250: 481
bin_251: 482
bin_252: 483
bin_253: 484
bin_254: 485
bin_255: 486,487
bin_256: 488,489
bin_257: 490,491,492
bin_258: 493
bin_259: 494,495
bin_260: 496,497
bin_261: 498,499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 262
-item_num: 500
-num_items_in_box: 500
