-data: u500_10.txt
-current_solution:
bin_0: 0,1
bin_1: 2,3,4
bin_2: 5,6
bin_3: 7,8,9
bin_4: 10,11
bin_5: 12,13,14
bin_6: 15,16
bin_7: 17,18,19
bin_8: 20
bin_9: 21
bin_10: 22,23
bin_11: 24
bin_12: 25,26
bin_13: 27
bin_14: 28
bin_15: 29
bin_16: 30
bin_17: 31,32
bin_18: 33
bin_19: 34,35
bin_20: 36,37
bin_21: 38
bin_22: 39
bin_23: 40
bin_24: 41
bin_25: 42,43
bin_26: 44,45,46
bin_27: 47,48
bin_28: 49
bin_29: 50
bin_30: 51,52
bin_31: 53,54
bin_32: 55,56
bin_33: 57,58
bin_34: 59
bin_35: 60,61
bin_36: 62,63,64
bin_37: 65,66
bin_38: 67,68
bin_39: 69,70
bin_40: 71,72
bin_41: 73,74
bin_42: 75,76
bin_43: 77,78
bin_44: 79,80,81
bin_45: 82
bin_46: 83,84
bin_47: 85,86
bin_48: 87,88
bin_49: 89
bin_50: 90
bin_51: 91,92
bin_52: 93,94
bin_53: 95
bin_54: 96,97
bin_55: 98
bin_56: 99
bin_57: 100,101
bin_58: 102,103
bin_59: 104,105,106
bin_60: 107,108
bin_61: 109,110
bin_62: 111,112
bin_63: 113,114
bin_64: 115,116
bin_65: 117
bin_66: 118,119
bin_67: 120,121
bin_68: 122,123
bin_69: 124
bin_70: 125,126
bin_71: 127,128,129
bin_72: 130,131
bin_73: 132
bin_74: 133
bin_75: 134,135
bin_76: 136,137
bin_77: 138,139
bin_78: 140
bin_79: 141
bin_80: 142
bin_81: 143
bin_82: 144,145
bin_83: 146
bin_84: 147,148
bin_85: 149,150
bin_86: 151,152,153
bin_87: 154
bin_88: 155,156
bin_89: 157,158,159
bin_90: 160,161,162
bin_91: 163,164
bin_92: 165,166
bin_93: 167,168,169
bin_94: 170,171
bin_95: 172
bin_96: 173,174
bin_97: 175,176
bin_98: 177
bin_99: 178,179
bin_100: 180,181
bin_101: 182
bin_102: 183
bin_103: 184
bin_104: 185,186
bin_105: 187,188
bin_106: 189,190,191
bin_107: 192
bin_108: 193,194
bin_109: 195,196
bin_110: 197
bin_111: 198
bin_112: 199,200
bin_113: 201,202
bin_114: 203,204
bin_115: 205
bin_116: 206
bin_117: 207
bin_118: 208,209
bin_119: 210
bin_120: 211,212,213
bin_121: 214
bin_122: 215
bin_123: 216,217
bin_124: 218,219,220,221
bin_125: 222,223
bin_126: 224,225
bin_127: 226
bin_128: 227,228,229
bin_129: 230
bin_130: 231,232,233
bin_131: 234
bin_132: 235,236
bin_133: 237,238,239,240
bin_134: 241,242
bin_135: 243,244
bin_136: 245,246
bin_137: 247
bin_138: 248
bin_139: 249
bin_140: 250,251
bin_141: 252,253
bin_142: 254
bin_143: 255,256
bin_144: 257
bin_145: 258
bin_146: 259
bin_147: 260,261
bin_148: 262
bin_149: 263
bin_150: 264,265
bin_151: 266,267
bin_152: 268,269
bin_153: 270,271
bin_154: 272,273
bin_155: 274,275
bin_156: 276,277
bin_157: 278,279
bin_158: 280,281
bin_159: 282,283
bin_160: 284
bin_161: 285
bin_162: 286
bin_163: 287,288
bin_164: 289
bin_165: 290,291
bin_166: 292,293,294,295
bin_167: 296,297,298
bin_168: 299,300
bin_169: 301,302,303
bin_170: 304
bin_171: 305,306
bin_172: 307,308
bin_173: 309,310,311
bin_174: 312,313
bin_175: 314,315,316
bin_176: 317,318,319
bin_177: 320,321
bin_178: 322,323
bin_179: 324,325
bin_180: 326,327
bin_181: 328,329
bin_182: 330,331
bin_183: 332,333,334
bin_184: 335
bin_185: 336,337
bin_186: 338,339
bin_187: 340,341
bin_188: 342
bin_189: 343,344
bin_190: 345,346
bin_191: 347,348
bin_192: 349,350
bin_193: 351,352
bin_194: 353,354
bin_195: 355
bin_196: 356,357
bin_197: 358
bin_198: 359,360
bin_199: 361,362
bin_200: 363
bin_201: 364
bin_202: 365,366
bin_203: 367,368,369
bin_204: 370,371
bin_205: 372,373
bin_206: 374,375
bin_207: 376,377,378,379
bin_208: 380,381,382
bin_209: 383,384
bin_210: 385,386,387
bin_211: 388,389,390
bin_212: 391,392,393,394
bin_213: 395
bin_214: 396
bin_215: 397
bin_216: 398,399,400
bin_217: 401,402
bin_218: 403,404
bin_219: 405
bin_220: 406,407
bin_221: 408,409
bin_222: 410,411
bin_223: 412,413
bin_224: 414,415,416
bin_225: 417,418
bin_226: 419
bin_227: 420
bin_228: 421,422
bin_229: 423,424
bin_230: 425,426,427
bin_231: 428,429
bin_232: 430
bin_233: 431
bin_234: 432,433
bin_235: 434,435
bin_236: 436,437,438
bin_237: 439,440,441,442
bin_238: 443
bin_239: 444
bin_240: 445
bin_241: 446,447
bin_242: 448,449,450
bin_243: 451,452
bin_244: 453,454,455
bin_245: 456,457,458
bin_246: 459,460
bin_247: 461,462,463,464
bin_248: 465,466
bin_249: 467,468
bin_250: 469
bin_251: 470
bin_252: 471
bin_253: 472
bin_254: 473
bin_255: 474
bin_256: 475
bin_257: 476,477
bin_258: 478,479,480
bin_259: 481,482
bin_260: 483,484
bin_261: 485,486
bin_262: 487
bin_263: 488,489
bin_264: 490,491,492
bin_265: 493,494
bin_266: 495,496
bin_267: 497,498,499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 268
-item_num: 500
-num_items_in_box: 500
