-data: LA05.jssp
-current_solution:
machine_0: 3->6->0->1->5->9->8->2->7->4
machine_1: 0->2->3->4->8->5->6->7->9->1
machine_2: 8->4->9->7->2->0->3->6->1->5
machine_3: 3->5->1->2->4->8->9->6->7->0
machine_4: 4->1->7->3->0->5->9->6->8->2

-is_complete_solution: True
-is_valid_solution: True
-current_makespan: 593
-job_num: 10
-machine_num: 5
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	shortest_processing_time_first_d471	AdvanceOperator(job_id=0)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: \n
1	first_come_first_served_af26	AdvanceOperator(job_id=1)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: 1\n
2	least_work_remaining_66c9	AdvanceOperator(job_id=4)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: 1->4\n
3	most_work_remaining_df20	ShiftOperator(machine_id=4, job_id=1, new_position=1)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: 4->1\n
4	most_work_remaining_df20	AdvanceOperator(job_id=3)	machine_0: 3\nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: 4->1\n
5	longest_job_next_2e23	AdvanceOperator(job_id=0)	machine_0: 3->0\nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: 4->1\n
6	longest_job_next_2e23	AdvanceOperator(job_id=2)	machine_0: 3->0\nmachine_1: 0->2\nmachine_2: \nmachine_3: \nmachine_4: 4->1\n
7	random_6512	AdvanceOperator(job_id=2)	machine_0: 3->0\nmachine_1: 0->2\nmachine_2: \nmachine_3: 2\nmachine_4: 4->1\n
8	shortest_processing_time_first_d471	AdvanceOperator(job_id=8)	machine_0: 3->0\nmachine_1: 0->2\nmachine_2: 8\nmachine_3: 2\nmachine_4: 4->1\n
9	least_work_remaining_66c9	AdvanceOperator(job_id=3)	machine_0: 3->0\nmachine_1: 0->2\nmachine_2: 8\nmachine_3: 2->3\nmachine_4: 4->1\n
10	first_come_first_served_af26	AdvanceOperator(job_id=7)	machine_0: 3->0\nmachine_1: 0->2\nmachine_2: 8\nmachine_3: 2->3\nmachine_4: 4->1->7\n
11	least_work_remaining_66c9	AdvanceOperator(job_id=3)	machine_0: 3->0\nmachine_1: 0->2\nmachine_2: 8\nmachine_3: 2->3\nmachine_4: 4->1->7->3\n
12	shortest_job_next_5b42	AdvanceOperator(job_id=3)	machine_0: 3->0\nmachine_1: 0->2->3\nmachine_2: 8\nmachine_3: 2->3\nmachine_4: 4->1->7->3\n
13	shift_operator_109f	ShiftOperator(machine_id=3, job_id=2, new_position=1)	machine_0: 3->0\nmachine_1: 0->2->3\nmachine_2: 8\nmachine_3: 3->2\nmachine_4: 4->1->7->3\n
14	most_work_remaining_df20	AdvanceOperator(job_id=4)	machine_0: 3->0\nmachine_1: 0->2->3\nmachine_2: 8->4\nmachine_3: 3->2\nmachine_4: 4->1->7->3\n
15	shortest_job_next_5b42	AdvanceOperator(job_id=3)	machine_0: 3->0\nmachine_1: 0->2->3\nmachine_2: 8->4->3\nmachine_3: 3->2\nmachine_4: 4->1->7->3\n
16	random_6512	AdvanceOperator(job_id=2)	machine_0: 3->0\nmachine_1: 0->2->3\nmachine_2: 8->4->3->2\nmachine_3: 3->2\nmachine_4: 4->1->7->3\n
17	shift_operator_109f	ShiftOperator(machine_id=2, job_id=3, new_position=3)	machine_0: 3->0\nmachine_1: 0->2->3\nmachine_2: 8->4->2->3\nmachine_3: 3->2\nmachine_4: 4->1->7->3\n
18	random_6512	AdvanceOperator(job_id=9)	machine_0: 3->0\nmachine_1: 0->2->3\nmachine_2: 8->4->2->3->9\nmachine_3: 3->2\nmachine_4: 4->1->7->3\n
19	first_come_first_served_af26	AdvanceOperator(job_id=1)	machine_0: 3->0\nmachine_1: 0->2->3\nmachine_2: 8->4->2->3->9\nmachine_3: 3->2->1\nmachine_4: 4->1->7->3\n
20	longest_job_next_2e23	AdvanceOperator(job_id=5)	machine_0: 3->0\nmachine_1: 0->2->3\nmachine_2: 8->4->2->3->9\nmachine_3: 3->2->1->5\nmachine_4: 4->1->7->3\n
21	longest_processing_time_first_9dc9	AdvanceOperator(job_id=2)	machine_0: 3->0->2\nmachine_1: 0->2->3\nmachine_2: 8->4->2->3->9\nmachine_3: 3->2->1->5\nmachine_4: 4->1->7->3\n
22	shortest_job_next_5b42	AdvanceOperator(job_id=2)	machine_0: 3->0->2\nmachine_1: 0->2->3\nmachine_2: 8->4->2->3->9\nmachine_3: 3->2->1->5\nmachine_4: 4->1->7->3->2\n
