-data: LA16.jssp
-current_solution:
machine_0: 4->7->0->1->9->6->3->5->2->8
machine_1: 0->7->3->4->2->6->1->8->9->5
machine_2: 4->2->1->9->0->3->6->5->8->7
machine_3: 2->6->3->7->9->0->5->8->4->1
machine_4: 8->1->7->9->0->4->2->5->3->6
machine_5: 4->1->7->0->5->8->3->9->6->2
machine_6: 0->4->7->3->9->5->8->2->6->1
machine_7: 0->4->3->1->9->7->8->2->5->6
machine_8: 9->0->2->7->3->8->6->5->1->4
machine_9: 9->0->1->7->3->5->6->2->4->8

-is_complete_solution: True
-is_valid_solution: True
-current_makespan: 961
-job_num: 10
-machine_num: 10
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	first_come_first_served_af26	AdvanceOperator(job_id=0)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: \nmachine_5: \nmachine_6: \nmachine_7: \nmachine_8: \nmachine_9: \n
1	shortest_processing_time_first_d471	AdvanceOperator(job_id=1)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: 1\nmachine_5: \nmachine_6: \nmachine_7: \nmachine_8: \nmachine_9: \n
2	most_work_remaining_df20	AdvanceOperator(job_id=2)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: 2\nmachine_4: 1\nmachine_5: \nmachine_6: \nmachine_7: \nmachine_8: \nmachine_9: \n
3	shortest_processing_time_first_d471	AdvanceOperator(job_id=4)	machine_0: \nmachine_1: 0\nmachine_2: 4\nmachine_3: 2\nmachine_4: 1\nmachine_5: \nmachine_6: \nmachine_7: \nmachine_8: \nmachine_9: \n
4	longest_job_next_2e23	AdvanceOperator(job_id=9)	machine_0: \nmachine_1: 0\nmachine_2: 4\nmachine_3: 2\nmachine_4: 1\nmachine_5: \nmachine_6: \nmachine_7: \nmachine_8: 9\nmachine_9: \n
5	most_work_remaining_df20	AdvanceOperator(job_id=0)	machine_0: \nmachine_1: 0\nmachine_2: 4\nmachine_3: 2\nmachine_4: 1\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9\nmachine_9: \n
6	first_come_first_served_af26	AdvanceOperator(job_id=3)	machine_0: \nmachine_1: 0->3\nmachine_2: 4\nmachine_3: 2\nmachine_4: 1\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9\nmachine_9: \n
7	longest_job_next_2e23	AdvanceOperator(job_id=9)	machine_0: \nmachine_1: 0->3\nmachine_2: 4\nmachine_3: 2\nmachine_4: 1\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9\nmachine_9: 9\n
8	longest_job_next_2e23	AdvanceOperator(job_id=3)	machine_0: \nmachine_1: 0->3\nmachine_2: 4\nmachine_3: 2->3\nmachine_4: 1\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9\nmachine_9: 9\n
9	first_come_first_served_af26	AdvanceOperator(job_id=8)	machine_0: \nmachine_1: 0->3\nmachine_2: 4\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9\nmachine_9: 9\n
10	longest_processing_time_first_9dc9	AdvanceOperator(job_id=9)	machine_0: \nmachine_1: 0->3\nmachine_2: 4->9\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9\nmachine_9: 9\n
11	most_work_remaining_df20	AdvanceOperator(job_id=4)	machine_0: 4\nmachine_1: 0->3\nmachine_2: 4->9\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9\nmachine_9: 9\n
12	shortest_job_next_5b42	AdvanceOperator(job_id=0)	machine_0: 4\nmachine_1: 0->3\nmachine_2: 4->9\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9\nmachine_9: 9->0\n
13	shortest_job_next_5b42	AdvanceOperator(job_id=0)	machine_0: 4\nmachine_1: 0->3\nmachine_2: 4->9\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9->0\nmachine_9: 9->0\n
14	most_work_remaining_df20	AdvanceOperator(job_id=7)	machine_0: 4\nmachine_1: 0->3->7\nmachine_2: 4->9\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: 9->0\nmachine_9: 9->0\n
15	shortest_job_next_5b42	AdvanceOperator(job_id=0)	machine_0: 4\nmachine_1: 0->3->7\nmachine_2: 4->9\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: \nmachine_6: 0\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
16	shortest_processing_time_first_d471	AdvanceOperator(job_id=4)	machine_0: 4\nmachine_1: 0->3->7\nmachine_2: 4->9\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: 4\nmachine_6: 0\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
17	shortest_processing_time_first_d471	AdvanceOperator(job_id=7)	machine_0: 4->7\nmachine_1: 0->3->7\nmachine_2: 4->9\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: 4\nmachine_6: 0\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
18	shortest_job_next_5b42	AdvanceOperator(job_id=0)	machine_0: 4->7\nmachine_1: 0->3->7\nmachine_2: 4->9->0\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: 4\nmachine_6: 0\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
19	shortest_job_next_5b42	AdvanceOperator(job_id=0)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0\nmachine_3: 2->3\nmachine_4: 1->8\nmachine_5: 4\nmachine_6: 0\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
20	shortest_job_next_5b42	AdvanceOperator(job_id=0)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0\nmachine_3: 2->3\nmachine_4: 1->8->0\nmachine_5: 4\nmachine_6: 0\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
21	shortest_processing_time_first_d471	AdvanceOperator(job_id=4)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0\nmachine_3: 2->3\nmachine_4: 1->8->0\nmachine_5: 4\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
22	first_come_first_served_af26	AdvanceOperator(job_id=6)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0\nmachine_3: 2->3->6\nmachine_4: 1->8->0\nmachine_5: 4\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
23	first_come_first_served_af26	AdvanceOperator(job_id=7)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0\nmachine_3: 2->3->6->7\nmachine_4: 1->8->0\nmachine_5: 4\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
24	longest_job_next_2e23	AdvanceOperator(job_id=2)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0->2\nmachine_3: 2->3->6->7\nmachine_4: 1->8->0\nmachine_5: 4\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
25	least_work_remaining_66c9	AdvanceOperator(job_id=0)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0->2\nmachine_3: 2->3->6->7->0\nmachine_4: 1->8->0\nmachine_5: 4\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
26	longest_processing_time_first_9dc9	AdvanceOperator(job_id=9)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0->2\nmachine_3: 2->3->6->7->0\nmachine_4: 1->8->0->9\nmachine_5: 4\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
27	_3opt_6ee0	SwapOperator(machine_id=4, job_id1=8, job_id2=9)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0->2\nmachine_3: 2->3->6->7->0\nmachine_4: 1->9->0->8\nmachine_5: 4\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
28	longest_processing_time_first_9dc9	AdvanceOperator(job_id=0)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0->2\nmachine_3: 2->3->6->7->0\nmachine_4: 1->9->0->8\nmachine_5: 4->0\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
29	least_work_remaining_66c9	AdvanceOperator(job_id=7)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0->2\nmachine_3: 2->3->6->7->0\nmachine_4: 1->9->0->8->7\nmachine_5: 4->0\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
30	longest_job_next_2e23	AdvanceOperator(job_id=1)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0->2->1\nmachine_3: 2->3->6->7->0\nmachine_4: 1->9->0->8->7\nmachine_5: 4->0\nmachine_6: 0->4\nmachine_7: 0\nmachine_8: 9->0\nmachine_9: 9->0\n
31	shortest_processing_time_first_d471	AdvanceOperator(job_id=4)	machine_0: 4->7->0\nmachine_1: 0->3->7\nmachine_2: 4->9->0->2->1\nmachine_3: 2->3->6->7->0\nmachine_4: 1->9->0->8->7\nmachine_5: 4->0\nmachine_6: 0->4\nmachine_7: 0->4\nmachine_8: 9->0\nmachine_9: 9->0\n
32	first_come_first_served_af26	AdvanceOperator(job_id=4)	machine_0: 4->7->0\nmachine_1: 0->3->7->4\nmachine_2: 4->9->0->2->1\nmachine_3: 2->3->6->7->0\nmachine_4: 1->9->0->8->7\nmachine_5: 4->0\nmachine_6: 0->4\nmachine_7: 0->4\nmachine_8: 9->0\nmachine_9: 9->0\n
33	most_work_remaining_df20	AdvanceOperator(job_id=2)	machine_0: 4->7->0\nmachine_1: 0->3->7->4\nmachine_2: 4->9->0->2->1\nmachine_3: 2->3->6->7->0\nmachine_4: 1->9->0->8->7\nmachine_5: 4->0\nmachine_6: 0->4\nmachine_7: 0->4\nmachine_8: 9->0->2\nmachine_9: 9->0\n
34	least_work_remaining_66c9	AdvanceOperator(job_id=7)	machine_0: 4->7->0\nmachine_1: 0->3->7->4\nmachine_2: 4->9->0->2->1\nmachine_3: 2->3->6->7->0\nmachine_4: 1->9->0->8->7\nmachine_5: 4->0\nmachine_6: 0->4->7\nmachine_7: 0->4\nmachine_8: 9->0->2\nmachine_9: 9->0\n
35	shift_operator_109f	ShiftOperator(machine_id=4, job_id=9, new_position=4)	machine_0: 4->7->0\nmachine_1: 0->3->7->4\nmachine_2: 4->9->0->2->1\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9\nmachine_5: 4->0\nmachine_6: 0->4->7\nmachine_7: 0->4\nmachine_8: 9->0->2\nmachine_9: 9->0\n
36	shortest_processing_time_first_d471	AdvanceOperator(job_id=3)	machine_0: 4->7->0\nmachine_1: 0->3->7->4\nmachine_2: 4->9->0->2->1->3\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9\nmachine_5: 4->0\nmachine_6: 0->4->7\nmachine_7: 0->4\nmachine_8: 9->0->2\nmachine_9: 9->0\n
37	least_work_remaining_66c9	AdvanceOperator(job_id=7)	machine_0: 4->7->0\nmachine_1: 0->3->7->4\nmachine_2: 4->9->0->2->1->3\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9\nmachine_5: 4->0\nmachine_6: 0->4->7\nmachine_7: 0->4\nmachine_8: 9->0->2\nmachine_9: 9->0->7\n
38	longest_job_next_2e23	AdvanceOperator(job_id=1)	machine_0: 4->7->0\nmachine_1: 0->3->7->4\nmachine_2: 4->9->0->2->1->3\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9\nmachine_5: 4->0->1\nmachine_6: 0->4->7\nmachine_7: 0->4\nmachine_8: 9->0->2\nmachine_9: 9->0->7\n
39	longest_job_next_2e23	AdvanceOperator(job_id=6)	machine_0: 4->7->0\nmachine_1: 0->3->7->4\nmachine_2: 4->9->0->2->1->3->6\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9\nmachine_5: 4->0->1\nmachine_6: 0->4->7\nmachine_7: 0->4\nmachine_8: 9->0->2\nmachine_9: 9->0->7\n
40	longest_processing_time_first_9dc9	AdvanceOperator(job_id=4)	machine_0: 4->7->0\nmachine_1: 0->3->7->4\nmachine_2: 4->9->0->2->1->3->6\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9->4\nmachine_5: 4->0->1\nmachine_6: 0->4->7\nmachine_7: 0->4\nmachine_8: 9->0->2\nmachine_9: 9->0->7\n
41	shortest_processing_time_first_d471	AdvanceOperator(job_id=2)	machine_0: 4->7->0\nmachine_1: 0->3->7->4->2\nmachine_2: 4->9->0->2->1->3->6\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9->4\nmachine_5: 4->0->1\nmachine_6: 0->4->7\nmachine_7: 0->4\nmachine_8: 9->0->2\nmachine_9: 9->0->7\n
42	first_come_first_served_af26	AdvanceOperator(job_id=3)	machine_0: 4->7->0\nmachine_1: 0->3->7->4->2\nmachine_2: 4->9->0->2->1->3->6\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9->4\nmachine_5: 4->0->1\nmachine_6: 0->4->7\nmachine_7: 0->4->3\nmachine_8: 9->0->2\nmachine_9: 9->0->7\n
43	shortest_job_next_5b42	AdvanceOperator(job_id=7)	machine_0: 4->7->0\nmachine_1: 0->3->7->4->2\nmachine_2: 4->9->0->2->1->3->6\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9->4\nmachine_5: 4->0->1\nmachine_6: 0->4->7\nmachine_7: 0->4->3\nmachine_8: 9->0->2->7\nmachine_9: 9->0->7\n
44	shortest_job_next_5b42	AdvanceOperator(job_id=7)	machine_0: 4->7->0\nmachine_1: 0->3->7->4->2\nmachine_2: 4->9->0->2->1->3->6\nmachine_3: 2->3->6->7->0\nmachine_4: 1->0->8->7->9->4\nmachine_5: 4->0->1->7\nmachine_6: 0->4->7\nmachine_7: 0->4->3\nmachine_8: 9->0->2->7\nmachine_9: 9->0->7\n
