-data: mknap1_6.mkp
-current_solution:
selected_items: 0,1,3,5,10,14,15,16,18,21,22,25,26,28,30,31,32,36,37,38
-is_complete_solution: True
-is_valid_solution: True
-current_profit: 10301.0
-item_num: 39
-resource_num: 5
-selected_item_num: [0, 1, 3, 5, 10, 14, 15, 16, 18, 21, 22, 25, 26, 28, 30, 31, 32, 36, 37, 38]
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	greedy_by_density_9e8d	AddOperator(item_index=31)	selected_items: 31
1	greedy_by_density_9e8d	AddOperator(item_index=16)	selected_items: 16,31
2	greedy_by_density_9e8d	AddOperator(item_index=18)	selected_items: 16,18,31
3	greedy_by_density_9e8d	AddOperator(item_index=14)	selected_items: 14,16,18,31
4	greedy_by_density_9e8d	AddOperator(item_index=35)	selected_items: 14,16,18,31,35
5	greedy_by_cost_benefit_fd45	AddOperator(item_index=15)	selected_items: 14,15,16,18,31,35
6	greedy_by_cost_benefit_fd45	AddOperator(item_index=1)	selected_items: 1,14,15,16,18,31,35
7	greedy_by_cost_benefit_fd45	AddOperator(item_index=0)	selected_items: 0,1,14,15,16,18,31,35
8	greedy_by_cost_benefit_fd45	AddOperator(item_index=3)	selected_items: 0,1,3,14,15,16,18,31,35
9	greedy_by_cost_benefit_fd45	AddOperator(item_index=5)	selected_items: 0,1,3,5,14,15,16,18,31,35
10	greedy_by_cost_benefit_fd45	AddOperator(item_index=22)	selected_items: 0,1,3,5,14,15,16,18,22,31,35
11	greedy_by_cost_benefit_fd45	AddOperator(item_index=32)	selected_items: 0,1,3,5,14,15,16,18,22,31,32,35
12	greedy_by_cost_benefit_fd45	AddOperator(item_index=10)	selected_items: 0,1,3,5,10,14,15,16,18,22,31,32,35
13	greedy_by_cost_benefit_fd45	AddOperator(item_index=26)	selected_items: 0,1,3,5,10,14,15,16,18,22,26,31,32,35
14	greedy_by_cost_benefit_fd45	AddOperator(item_index=36)	selected_items: 0,1,3,5,10,14,15,16,18,22,26,31,32,35,36
15	greedy_by_cost_benefit_fd45	AddOperator(item_index=37)	selected_items: 0,1,3,5,10,14,15,16,18,22,26,31,32,35,36,37
16	greedy_by_cost_benefit_fd45	AddOperator(item_index=28)	selected_items: 0,1,3,5,10,14,15,16,18,22,26,28,31,32,35,36,37
17	greedy_by_cost_benefit_fd45	AddOperator(item_index=38)	selected_items: 0,1,3,5,10,14,15,16,18,22,26,28,31,32,35,36,37,38
18	greedy_by_cost_benefit_fd45	AddOperator(item_index=25)	selected_items: 0,1,3,5,10,14,15,16,18,22,25,26,28,31,32,35,36,37,38
19	greedy_by_cost_benefit_fd45	AddOperator(item_index=30)	selected_items: 0,1,3,5,10,14,15,16,18,22,25,26,28,30,31,32,35,36,37,38
20	single_swap_heuristic_b3d6	SwapOperator(item_index1=35, item_index2=21)	selected_items: 0,1,3,5,10,14,15,16,18,21,22,25,26,28,30,31,32,36,37,38
