-data: u500_03.txt
-current_solution:
bin_0: 0,1,6,41
bin_1: 2,4
bin_2: 3,5
bin_3: 7,8,28
bin_4: 9,10,61
bin_5: 11,12
bin_6: 13,14,15
bin_7: 16,25
bin_8: 17,19,29
bin_9: 18,21
bin_10: 20,22
bin_11: 23,31,93
bin_12: 24,27
bin_13: 26,34,69
bin_14: 30,32
bin_15: 33,35
bin_16: 36,37
bin_17: 38,53
bin_18: 39,40,71
bin_19: 42,43,72
bin_20: 44,45,86
bin_21: 46,83
bin_22: 47,94,117
bin_23: 48,49,131
bin_24: 50,51,122
bin_25: 52,54
bin_26: 55,56
bin_27: 57,62
bin_28: 58,59,334
bin_29: 60,64
bin_30: 63,103
bin_31: 65,68
bin_32: 66,67,394
bin_33: 70,95,134
bin_34: 73,74
bin_35: 75,104
bin_36: 76,84
bin_37: 77,118
bin_38: 78,85,146
bin_39: 79,82,129
bin_40: 80,135
bin_41: 81,126,150
bin_42: 87,137
bin_43: 88,143
bin_44: 89,98
bin_45: 90,92
bin_46: 91,162,382
bin_47: 96,100
bin_48: 97,119
bin_49: 99,106
bin_50: 101,105,176
bin_51: 102,107,124
bin_52: 108,109,160
bin_53: 110,111,112
bin_54: 113,114
bin_55: 115,116,180
bin_56: 120,145
bin_57: 121,123
bin_58: 125,128
bin_59: 127,140,275
bin_60: 130,155
bin_61: 132,133,219
bin_62: 136,152
bin_63: 138,139,494
bin_64: 141,147,185
bin_65: 142,164,325
bin_66: 144,149
bin_67: 148,154
bin_68: 151,153
bin_69: 156,157,167
bin_70: 158,159
bin_71: 161,170
bin_72: 163,165
bin_73: 166,168
bin_74: 169,171,215
bin_75: 172,173,174
bin_76: 175,177
bin_77: 178,179
bin_78: 181,182,294
bin_79: 183,186,257
bin_80: 184,192
bin_81: 187,190
bin_82: 188,189
bin_83: 191,193,201
bin_84: 194,197
bin_85: 195,199
bin_86: 196,198,331
bin_87: 200,202
bin_88: 203,204,205,206
bin_89: 207,209
bin_90: 208,210
bin_91: 211,212
bin_92: 213,214,338
bin_93: 216,218
bin_94: 217,220,225
bin_95: 221,224,231
bin_96: 222,246
bin_97: 223,232
bin_98: 226,227
bin_99: 228,229,291
bin_100: 230,234
bin_101: 233,235,348
bin_102: 236,240
bin_103: 237,241
bin_104: 238,239,244
bin_105: 242,243
bin_106: 245,247,250
bin_107: 248,253
bin_108: 249,251
bin_109: 252,254
bin_110: 255,263
bin_111: 256,260,349
bin_112: 258,281
bin_113: 259,269
bin_114: 261,273
bin_115: 262,266
bin_116: 264,279
bin_117: 265,267,278
bin_118: 268,270
bin_119: 271,272,469
bin_120: 274,276
bin_121: 277,285
bin_122: 280,282
bin_123: 283,284
bin_124: 286,287
bin_125: 288,289,297
bin_126: 290,293
bin_127: 292,302
bin_128: 295,296
bin_129: 298,299
bin_130: 300,301
bin_131: 303,307,383
bin_132: 304,305
bin_133: 306,312,403
bin_134: 308,310
bin_135: 309,311
bin_136: 313,322
bin_137: 314,319,320
bin_138: 315,323
bin_139: 316,324,353
bin_140: 317,318,321
bin_141: 326,351
bin_142: 327,328
bin_143: 329,330,346
bin_144: 332,356
bin_145: 333,335
bin_146: 336,337,462
bin_147: 339,341
bin_148: 340,342
bin_149: 343,344,372
bin_150: 345,375
bin_151: 347,352
bin_152: 350,388
bin_153: 354,355,381
bin_154: 357,361,384
bin_155: 358,359
bin_156: 360,367
bin_157: 362,363
bin_158: 364,377
bin_159: 365,366
bin_160: 368,369
bin_161: 370,373
bin_162: 371,391
bin_163: 374,376,387
bin_164: 378,380
bin_165: 379,385
bin_166: 386,389,390
bin_167: 392,393
bin_168: 395,401
bin_169: 396,397,400
bin_170: 398,399,409
bin_171: 402,411
bin_172: 404,423
bin_173: 405,433
bin_174: 406,421
bin_175: 407,408,430
bin_176: 410,413,416
bin_177: 412,422
bin_178: 414,424
bin_179: 415,432
bin_180: 417,448
bin_181: 418,451
bin_182: 419,420,431
bin_183: 425,446,473
bin_184: 426,427
bin_185: 428,429
bin_186: 434,435
bin_187: 436,443
bin_188: 437,454
bin_189: 438,466
bin_190: 439,441,447
bin_191: 440,468
bin_192: 442,444
bin_193: 445,498
bin_194: 449
bin_195: 450,474
bin_196: 452,458
bin_197: 453,455
bin_198: 456,481
bin_199: 457
bin_200: 459,470
bin_201: 460,483
bin_202: 461,463
bin_203: 464
bin_204: 465,467
bin_205: 471,478
bin_206: 472,475
bin_207: 476,484
bin_208: 477
bin_209: 479
bin_210: 480,486
bin_211: 482,485
bin_212: 487
bin_213: 488
bin_214: 489,491
bin_215: 490
bin_216: 492,493
bin_217: 495,496
bin_218: 497,499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 219
-item_num: 500
-num_items_in_box: 500
