-data: u500_01.txt
-current_solution:
bin_0: 0,1,38
bin_1: 2,3
bin_2: 4,5,44
bin_3: 6,7,18
bin_4: 8,9,48
bin_5: 10,11,32
bin_6: 12,14,20
bin_7: 13,16
bin_8: 15,19
bin_9: 17,21,31
bin_10: 22,34
bin_11: 23,24
bin_12: 25,41
bin_13: 26,28
bin_14: 27,29
bin_15: 30,33
bin_16: 35,39,42
bin_17: 36,49,56
bin_18: 37,66
bin_19: 40,43,54
bin_20: 45,46
bin_21: 47,52
bin_22: 50,61,81
bin_23: 51,55
bin_24: 53,69,89
bin_25: 57,59
bin_26: 58,64
bin_27: 60,65
bin_28: 62,63
bin_29: 67,70
bin_30: 68,87
bin_31: 71,84
bin_32: 72,76,176
bin_33: 73,75
bin_34: 74,77,82
bin_35: 78,83
bin_36: 79,80
bin_37: 85,86
bin_38: 88,91,95
bin_39: 90,92
bin_40: 93,97
bin_41: 94,98
bin_42: 96,99
bin_43: 100,101,102,120
bin_44: 103,104
bin_45: 105,106,109
bin_46: 107,108
bin_47: 110,112
bin_48: 111,115
bin_49: 113,117,184
bin_50: 114,118,259
bin_51: 116,119,232
bin_52: 121,132,137
bin_53: 122,131
bin_54: 123,124
bin_55: 125,126,142
bin_56: 127,128
bin_57: 129,130,139
bin_58: 133,135,155
bin_59: 134,149
bin_60: 136,138
bin_61: 140,141,143
bin_62: 144,154
bin_63: 145,146
bin_64: 147,151
bin_65: 148,150,284
bin_66: 152,153,449
bin_67: 156,159,315
bin_68: 157,158
bin_69: 160,161
bin_70: 162,163,164,206
bin_71: 165,166,167
bin_72: 168,169,170,171
bin_73: 172,173,314
bin_74: 174,175
bin_75: 177,178,226
bin_76: 179,180,298
bin_77: 181,182
bin_78: 183,185,263
bin_79: 186,194
bin_80: 187,198
bin_81: 188,189
bin_82: 190,199,227
bin_83: 191,192,201
bin_84: 193,196,269
bin_85: 195,197,221
bin_86: 200,211,272
bin_87: 202,203,462
bin_88: 204,205
bin_89: 207,210
bin_90: 208,209
bin_91: 212,213
bin_92: 214,230
bin_93: 215,231,306
bin_94: 216,217,262
bin_95: 218,219,261
bin_96: 220,233
bin_97: 222,249
bin_98: 223,237
bin_99: 224,234
bin_100: 225,253
bin_101: 228,255
bin_102: 229,235,271
bin_103: 236,251
bin_104: 238,260
bin_105: 239,243
bin_106: 240,244,432
bin_107: 241,256
bin_108: 242,245
bin_109: 246,252
bin_110: 247,257
bin_111: 248,250
bin_112: 254,258
bin_113: 264,265
bin_114: 266,270
bin_115: 267,268,325
bin_116: 273,274,277
bin_117: 275,276
bin_118: 278,280
bin_119: 279,289
bin_120: 281,291
bin_121: 282,283
bin_122: 285,286,299
bin_123: 287,288
bin_124: 290,310
bin_125: 292,293
bin_126: 294,295
bin_127: 296,297
bin_128: 300,301,324
bin_129: 302,311
bin_130: 303,305,307
bin_131: 304,309
bin_132: 308,319,329
bin_133: 312,332
bin_134: 313,317
bin_135: 316,318,461
bin_136: 320,321
bin_137: 322,326
bin_138: 323,327
bin_139: 328,333
bin_140: 330,331,435
bin_141: 334,335,351
bin_142: 336,346
bin_143: 337,338,362
bin_144: 339,340
bin_145: 341,344
bin_146: 342,343
bin_147: 345,347
bin_148: 348,352
bin_149: 349,355
bin_150: 350,356
bin_151: 353,354
bin_152: 357,358,428
bin_153: 359,387
bin_154: 360,363
bin_155: 361,378
bin_156: 364,365
bin_157: 366,367
bin_158: 368,373,491
bin_159: 369,381
bin_160: 370,371
bin_161: 372,396
bin_162: 374,376
bin_163: 375,383
bin_164: 377,380
bin_165: 379,403
bin_166: 382,408
bin_167: 384,385
bin_168: 386,427
bin_169: 388,390
bin_170: 389,398
bin_171: 391,392,422
bin_172: 393,394,397
bin_173: 395,404
bin_174: 399,401
bin_175: 400,425
bin_176: 402,437
bin_177: 405,406,407
bin_178: 409,410,439
bin_179: 411,423
bin_180: 412,413
bin_181: 414,415
bin_182: 416,417,492
bin_183: 418,419,446
bin_184: 420,421
bin_185: 424,426
bin_186: 429,430
bin_187: 431,433,443,457
bin_188: 434,436
bin_189: 438,440,489
bin_190: 441,442
bin_191: 444,445
bin_192: 447,448,498
bin_193: 450,452
bin_194: 451,453
bin_195: 454,455,459
bin_196: 456,458
bin_197: 460,476
bin_198: 463,464
bin_199: 465,467,470
bin_200: 466,475
bin_201: 468,469,495
bin_202: 471,472
bin_203: 473,474
bin_204: 477
bin_205: 478,487
bin_206: 479
bin_207: 480,485
bin_208: 481,488
bin_209: 482
bin_210: 483
bin_211: 484
bin_212: 486
bin_213: 490
bin_214: 493
bin_215: 494
bin_216: 496,497
bin_217: 499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 218
-item_num: 500
-num_items_in_box: 500
