-data: LA03.jssp
-current_solution:
machine_0: 3->1->5->6->4->8->0->7->2->9
machine_1: 0->1->7->3->5->9->4->6->8->2
machine_2: 1->2->6->3->0->5->8->7->4->9
machine_3: 6->2->1->3->8->5->4->0->7->9
machine_4: 3->7->5->1->4->2->9->8->6->0

-is_complete_solution: True
-is_valid_solution: True
-current_makespan: 597
-job_num: 10
-machine_num: 5
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	longest_processing_time_first_9dc9	AdvanceOperator(job_id=5)	machine_0: \nmachine_1: \nmachine_2: \nmachine_3: \nmachine_4: 5\n
1	longest_job_next_2e23	AdvanceOperator(job_id=4)	machine_0: \nmachine_1: \nmachine_2: \nmachine_3: \nmachine_4: 5->4\n
2	shortest_processing_time_first_d471	AdvanceOperator(job_id=0)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: 5->4\n
3	longest_job_next_2e23	AdvanceOperator(job_id=3)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: 5->4->3\n
4	first_come_first_served_af26	AdvanceOperator(job_id=1)	machine_0: \nmachine_1: 0\nmachine_2: 1\nmachine_3: \nmachine_4: 5->4->3\n
5	most_work_remaining_df20	SwapOperator(machine_id=4, job_id1=5, job_id2=3)	machine_0: \nmachine_1: 0\nmachine_2: 1\nmachine_3: \nmachine_4: 3->4->5\n
6	shortest_processing_time_first_d471	AdvanceOperator(job_id=6)	machine_0: \nmachine_1: 0\nmachine_2: 1\nmachine_3: 6\nmachine_4: 3->4->5\n
7	shortest_processing_time_first_d471	AdvanceOperator(job_id=2)	machine_0: \nmachine_1: 0\nmachine_2: 1->2\nmachine_3: 6\nmachine_4: 3->4->5\n
8	shortest_processing_time_first_d471	AdvanceOperator(job_id=1)	machine_0: \nmachine_1: 0->1\nmachine_2: 1->2\nmachine_3: 6\nmachine_4: 3->4->5\n
9	most_work_remaining_df20	AdvanceOperator(job_id=3)	machine_0: 3\nmachine_1: 0->1\nmachine_2: 1->2\nmachine_3: 6\nmachine_4: 3->4->5\n
10	first_come_first_served_af26	AdvanceOperator(job_id=0)	machine_0: 3\nmachine_1: 0->1\nmachine_2: 1->2->0\nmachine_3: 6\nmachine_4: 3->4->5\n
11	shortest_processing_time_first_d471	AdvanceOperator(job_id=2)	machine_0: 3\nmachine_1: 0->1\nmachine_2: 1->2->0\nmachine_3: 6->2\nmachine_4: 3->4->5\n
12	most_work_remaining_df20	AdvanceOperator(job_id=1)	machine_0: 3->1\nmachine_1: 0->1\nmachine_2: 1->2->0\nmachine_3: 6->2\nmachine_4: 3->4->5\n
13	longest_job_next_2e23	AdvanceOperator(job_id=5)	machine_0: 3->1->5\nmachine_1: 0->1\nmachine_2: 1->2->0\nmachine_3: 6->2\nmachine_4: 3->4->5\n
14	first_come_first_served_af26	AdvanceOperator(job_id=3)	machine_0: 3->1->5\nmachine_1: 0->1\nmachine_2: 1->2->0->3\nmachine_3: 6->2\nmachine_4: 3->4->5\n
15	most_work_remaining_df20	AdvanceOperator(job_id=1)	machine_0: 3->1->5\nmachine_1: 0->1\nmachine_2: 1->2->0->3\nmachine_3: 6->2\nmachine_4: 3->4->5->1\n
16	random_6512	AdvanceOperator(job_id=2)	machine_0: 3->1->5\nmachine_1: 0->1\nmachine_2: 1->2->0->3\nmachine_3: 6->2\nmachine_4: 3->4->5->1->2\n
17	shortest_job_next_5b42	AdvanceOperator(job_id=1)	machine_0: 3->1->5\nmachine_1: 0->1\nmachine_2: 1->2->0->3\nmachine_3: 6->2->1\nmachine_4: 3->4->5->1->2\n
18	shortest_job_next_5b42	AdvanceOperator(job_id=2)	machine_0: 3->1->5->2\nmachine_1: 0->1\nmachine_2: 1->2->0->3\nmachine_3: 6->2->1\nmachine_4: 3->4->5->1->2\n
