-data: LA10.jssp
-current_solution:
machine_0: 2->8->0->1->4->9->5->6->10->11->14->13->7->3->12
machine_1: 0->1->6->2->5->13->3->4->11->8->14->7->12->9->10
machine_2: 7->0->9->4->5->11->6->14->2->13->12->1->3->8->10
machine_3: 14->5->0->7->12->3->9->8->6->1->4->2->10->13->11
machine_4: 5->9->6->1->0->8->10->2->14->13->11->4->7->12->3

-is_complete_solution: True
-is_valid_solution: True
-current_makespan: 958
-job_num: 15
-machine_num: 5
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	first_come_first_served_af26	AdvanceOperator(job_id=0)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: \n
1	shortest_processing_time_first_d471	AdvanceOperator(job_id=2)	machine_0: 2\nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: \n
2	most_work_remaining_df20	AdvanceOperator(job_id=3)	machine_0: 2\nmachine_1: 0\nmachine_2: \nmachine_3: 3\nmachine_4: \n
3	longest_processing_time_first_9dc9	AdvanceOperator(job_id=6)	machine_0: 2\nmachine_1: 0->6\nmachine_2: \nmachine_3: 3\nmachine_4: \n
4	shortest_processing_time_first_d471	AdvanceOperator(job_id=4)	machine_0: 2\nmachine_1: 0->6\nmachine_2: 4\nmachine_3: 3\nmachine_4: \n
5	longest_job_next_2e23	AdvanceOperator(job_id=1)	machine_0: 2\nmachine_1: 0->6->1\nmachine_2: 4\nmachine_3: 3\nmachine_4: \n
6	first_come_first_served_af26	AdvanceOperator(job_id=7)	machine_0: 2\nmachine_1: 0->6->1\nmachine_2: 4->7\nmachine_3: 3\nmachine_4: \n
7	longest_processing_time_first_9dc9	AdvanceOperator(job_id=1)	machine_0: 2->1\nmachine_1: 0->6->1\nmachine_2: 4->7\nmachine_3: 3\nmachine_4: \n
8	shortest_processing_time_first_d471	AdvanceOperator(job_id=5)	machine_0: 2->1\nmachine_1: 0->6->1\nmachine_2: 4->7\nmachine_3: 3->5\nmachine_4: \n
9	shortest_job_next_5b42	AdvanceOperator(job_id=0)	machine_0: 2->1\nmachine_1: 0->6->1\nmachine_2: 4->7->0\nmachine_3: 3->5\nmachine_4: \n
10	first_come_first_served_af26	AdvanceOperator(job_id=5)	machine_0: 2->1\nmachine_1: 0->6->1\nmachine_2: 4->7->0\nmachine_3: 3->5\nmachine_4: 5\n
11	shortest_job_next_5b42	AdvanceOperator(job_id=0)	machine_0: 2->1\nmachine_1: 0->6->1\nmachine_2: 4->7->0\nmachine_3: 3->5->0\nmachine_4: 5\n
