-data: u500_01.txt
-current_solution:
bin_0: 0,1,81
bin_1: 2,3
bin_2: 4,5,49
bin_3: 6,7,69
bin_4: 8,9,14
bin_5: 10,11,32
bin_6: 12,19,48
bin_7: 13,20
bin_8: 15,16
bin_9: 17,18,21,38
bin_10: 22,28,101
bin_11: 23,24
bin_12: 25,29
bin_13: 26,33
bin_14: 27,44,89
bin_15: 30,31,109
bin_16: 34,54,192
bin_17: 35,39,41
bin_18: 36,55
bin_19: 37,42
bin_20: 40,43,61
bin_21: 45,46
bin_22: 47,52
bin_23: 50,56,120
bin_24: 51,64
bin_25: 53,75,77
bin_26: 57,59
bin_27: 58,83
bin_28: 60,65
bin_29: 62,63
bin_30: 66,67,140
bin_31: 68,76,130
bin_32: 70,71
bin_33: 72,74
bin_34: 73,108
bin_35: 78,106
bin_36: 79,80
bin_37: 82,84
bin_38: 85,86
bin_39: 87,88,100
bin_40: 90,91,132
bin_41: 92,97,141
bin_42: 93,112
bin_43: 94,95,159
bin_44: 96,98
bin_45: 99,102
bin_46: 103,104
bin_47: 105,115
bin_48: 107,118
bin_49: 110,126
bin_50: 111,135
bin_51: 113,125,314
bin_52: 114,117,165
bin_53: 116,119,417
bin_54: 121,133
bin_55: 122,131
bin_56: 123,124
bin_57: 127,128
bin_58: 129,142,154
bin_59: 134,162
bin_60: 136,137,149
bin_61: 138,139,164
bin_62: 143,146
bin_63: 144,163
bin_64: 145,148
bin_65: 147,161
bin_66: 150,151,172
bin_67: 152,153,155
bin_68: 156,169,217
bin_69: 157,158
bin_70: 160,166
bin_71: 167,168,171
bin_72: 170,173,443
bin_73: 174,175
bin_74: 176,177,178
bin_75: 179,180,472
bin_76: 181,182
bin_77: 183,184,185
bin_78: 186,193
bin_79: 187,196
bin_80: 188,189
bin_81: 190,194
bin_82: 191,197,199
bin_83: 195,198,491
bin_84: 200,201
bin_85: 202,203,206
bin_86: 204,205
bin_87: 207,209,211
bin_88: 208,210
bin_89: 212,213
bin_90: 214,221,261
bin_91: 215,227
bin_92: 216,219,259
bin_93: 218,232,244
bin_94: 220,229
bin_95: 222,226
bin_96: 223,237
bin_97: 224,234
bin_98: 225,231,306
bin_99: 228,230
bin_100: 233,235,263
bin_101: 236,243
bin_102: 238,250
bin_103: 239,255
bin_104: 240,245
bin_105: 241,252
bin_106: 242,253
bin_107: 246,249,277
bin_108: 247,257
bin_109: 248,251
bin_110: 254,256
bin_111: 258,260,269
bin_112: 262,264,270
bin_113: 265,267
bin_114: 266,273
bin_115: 268,271,272
bin_116: 274,275
bin_117: 276,278
bin_118: 279,280
bin_119: 281,289,319
bin_120: 282,283
bin_121: 284,285,286
bin_122: 287,288
bin_123: 290,291
bin_124: 292,293
bin_125: 294,295
bin_126: 296,297
bin_127: 298,299,300,310,325
bin_128: 301,311
bin_129: 302,318
bin_130: 303,307,371
bin_131: 304,305,475
bin_132: 308,309,422
bin_133: 312,321
bin_134: 313,315,432
bin_135: 316,317,462
bin_136: 320,329
bin_137: 322,324,362
bin_138: 323,326
bin_139: 327,328
bin_140: 330,331
bin_141: 332,333,334
bin_142: 335,338,387
bin_143: 336,358
bin_144: 337,339
bin_145: 340,344,403
bin_146: 341,352
bin_147: 342,343
bin_148: 345,346
bin_149: 347,348
bin_150: 349,354
bin_151: 350,351
bin_152: 353,367
bin_153: 355,356,487
bin_154: 357,363
bin_155: 359,427
bin_156: 360,366
bin_157: 361,376
bin_158: 364,365
bin_159: 368,373
bin_160: 369,383,406
bin_161: 370,426
bin_162: 372,409
bin_163: 374,378
bin_164: 375,385
bin_165: 377,380
bin_166: 379,431
bin_167: 381,384
bin_168: 382,394
bin_169: 386,428
bin_170: 388,390
bin_171: 389,393
bin_172: 391,392
bin_173: 395,396
bin_174: 397,398
bin_175: 399,407
bin_176: 400,408
bin_177: 401,405
bin_178: 402,404
bin_179: 410,412
bin_180: 411,419
bin_181: 413,414
bin_182: 415,418
bin_183: 416,423
bin_184: 420,421,476
bin_185: 424,425
bin_186: 429,430
bin_187: 433,434,435
bin_188: 436,437,440
bin_189: 438,439,497
bin_190: 441,442
bin_191: 444,445
bin_192: 446,447,452
bin_193: 448,449,455
bin_194: 450,453
bin_195: 451,454
bin_196: 456,457,458
bin_197: 459,463,498
bin_198: 460,461
bin_199: 464,469
bin_200: 465,468
bin_201: 466,467
bin_202: 470,471
bin_203: 473,474
bin_204: 477
bin_205: 478,489
bin_206: 479
bin_207: 480,485
bin_208: 481
bin_209: 482,495
bin_210: 483
bin_211: 484,488
bin_212: 486,499
bin_213: 490,492
bin_214: 493
bin_215: 494
bin_216: 496

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 217
-item_num: 500
-num_items_in_box: 500
