-data: LA13.jssp
-current_solution:
machine_0: 9->0->8->4->17->3->1->5->13->10->19->2->16->6->18->12->11->7->15->14
machine_1: 1->5->2->4->0->12->17->8->3->6->7->16->18->19->11->14->13->10->9->15
machine_2: 4->3->12->13->9->14->5->0->1->17->8->6->11->2->18->7->15->19->16->10
machine_3: 0->2->4->17->5->18->9->6->7->3->11->1->12->8->14->16->15->10->13->19
machine_4: 7->15->17->9->4->0->13->5->14->1->3->12->8->6->11->2->16->19->18->10

-is_complete_solution: True
-is_valid_solution: True
-current_makespan: 1150
-job_num: 20
-machine_num: 5
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	shortest_processing_time_first_d471	AdvanceOperator(job_id=0)	machine_0: \nmachine_1: \nmachine_2: \nmachine_3: 0\nmachine_4: \n
1	shortest_job_next_5b42	AdvanceOperator(job_id=4)	machine_0: \nmachine_1: \nmachine_2: 4\nmachine_3: 0\nmachine_4: \n
2	most_work_remaining_df20	AdvanceOperator(job_id=1)	machine_0: \nmachine_1: 1\nmachine_2: 4\nmachine_3: 0\nmachine_4: \n
3	longest_processing_time_first_9dc9	AdvanceOperator(job_id=18)	machine_0: \nmachine_1: 1\nmachine_2: 4\nmachine_3: 0->18\nmachine_4: \n
4	shortest_processing_time_first_d471	AdvanceOperator(job_id=7)	machine_0: \nmachine_1: 1\nmachine_2: 4\nmachine_3: 0->18\nmachine_4: 7\n
5	shortest_processing_time_first_d471	AdvanceOperator(job_id=8)	machine_0: 8\nmachine_1: 1\nmachine_2: 4\nmachine_3: 0->18\nmachine_4: 7\n
6	longest_processing_time_first_9dc9	AdvanceOperator(job_id=9)	machine_0: 8->9\nmachine_1: 1\nmachine_2: 4\nmachine_3: 0->18\nmachine_4: 7\n
7	first_come_first_served_af26	AdvanceOperator(job_id=15)	machine_0: 8->9\nmachine_1: 1\nmachine_2: 4\nmachine_3: 0->18\nmachine_4: 7->15\n
8	first_come_first_served_af26	AdvanceOperator(job_id=5)	machine_0: 8->9\nmachine_1: 1->5\nmachine_2: 4\nmachine_3: 0->18\nmachine_4: 7->15\n
9	shortest_processing_time_first_d471	AdvanceOperator(job_id=17)	machine_0: 8->9\nmachine_1: 1->5\nmachine_2: 4\nmachine_3: 0->18\nmachine_4: 7->15->17\n
10	shortest_processing_time_first_d471	AdvanceOperator(job_id=3)	machine_0: 8->9\nmachine_1: 1->5\nmachine_2: 4->3\nmachine_3: 0->18\nmachine_4: 7->15->17\n
11	shortest_job_next_5b42	AdvanceOperator(job_id=4)	machine_0: 8->9\nmachine_1: 1->5\nmachine_2: 4->3\nmachine_3: 0->18->4\nmachine_4: 7->15->17\n
12	most_work_remaining_df20	AdvanceOperator(job_id=12)	machine_0: 8->9\nmachine_1: 1->5\nmachine_2: 4->3->12\nmachine_3: 0->18->4\nmachine_4: 7->15->17\n
13	longest_processing_time_first_9dc9	AdvanceOperator(job_id=17)	machine_0: 8->9\nmachine_1: 1->5\nmachine_2: 4->3->12\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17\n
14	shortest_processing_time_first_d471	AdvanceOperator(job_id=8)	machine_0: 8->9\nmachine_1: 1->5->8\nmachine_2: 4->3->12\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17\n
15	most_work_remaining_df20	AdvanceOperator(job_id=0)	machine_0: 8->9->0\nmachine_1: 1->5->8\nmachine_2: 4->3->12\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17\n
16	first_come_first_served_af26	AdvanceOperator(job_id=9)	machine_0: 8->9->0\nmachine_1: 1->5->8\nmachine_2: 4->3->12\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17->9\n
17	shortest_processing_time_first_d471	AdvanceOperator(job_id=13)	machine_0: 8->9->0\nmachine_1: 1->5->8\nmachine_2: 4->3->12->13\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17->9\n
18	most_work_remaining_df20	AdvanceOperator(job_id=4)	machine_0: 8->9->0\nmachine_1: 1->5->8->4\nmachine_2: 4->3->12->13\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17->9\n
19	shortest_job_next_5b42	AdvanceOperator(job_id=4)	machine_0: 8->9->0->4\nmachine_1: 1->5->8->4\nmachine_2: 4->3->12->13\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17->9\n
20	least_work_remaining_66c9	AdvanceOperator(job_id=4)	machine_0: 8->9->0->4\nmachine_1: 1->5->8->4\nmachine_2: 4->3->12->13\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17->9->4\n
21	most_work_remaining_df20	AdvanceOperator(job_id=12)	machine_0: 8->9->0->4\nmachine_1: 1->5->8->4->12\nmachine_2: 4->3->12->13\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17->9->4\n
22	least_work_remaining_66c9	AdvanceOperator(job_id=9)	machine_0: 8->9->0->4\nmachine_1: 1->5->8->4->12\nmachine_2: 4->3->12->13->9\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17->9->4\n
23	most_work_remaining_df20	AdvanceOperator(job_id=1)	machine_0: 8->9->0->4->1\nmachine_1: 1->5->8->4->12\nmachine_2: 4->3->12->13->9\nmachine_3: 0->18->4->17\nmachine_4: 7->15->17->9->4\n
