-data: u500_06.txt
-current_solution:
bin_0: 0,1,13
bin_1: 2,15,30
bin_2: 3,9
bin_3: 4,5
bin_4: 6,16
bin_5: 7,8,38
bin_6: 10,11
bin_7: 12,14
bin_8: 17,18
bin_9: 19,20,24
bin_10: 21,23
bin_11: 22,25
bin_12: 26,27
bin_13: 28,36
bin_14: 29,31,43
bin_15: 32,33
bin_16: 34,40
bin_17: 35,39
bin_18: 37,42
bin_19: 41,49,58
bin_20: 44,45,127
bin_21: 46,48,51
bin_22: 47,50
bin_23: 52,53
bin_24: 54,56,96
bin_25: 55,73
bin_26: 57,98
bin_27: 59,85
bin_28: 60,108,174
bin_29: 61,64
bin_30: 62,63
bin_31: 65,66,109
bin_32: 67,68,74
bin_33: 69,76
bin_34: 70,78
bin_35: 71,72,141
bin_36: 75,112
bin_37: 77,132
bin_38: 79,145,284
bin_39: 80,90
bin_40: 81,106
bin_41: 82,83
bin_42: 84,86
bin_43: 87,126,136
bin_44: 88,89
bin_45: 91,92,198
bin_46: 93,94,178
bin_47: 95,105,208
bin_48: 97,119
bin_49: 99,146
bin_50: 100,122
bin_51: 101,102,144
bin_52: 103,104,117
bin_53: 107,111
bin_54: 110,113
bin_55: 114,125
bin_56: 115,116
bin_57: 118,123
bin_58: 120,121
bin_59: 124,153
bin_60: 128,129,271
bin_61: 130,131,137
bin_62: 133,138,215
bin_63: 134,149
bin_64: 135,158
bin_65: 139,142,157
bin_66: 140,152
bin_67: 143,148,293
bin_68: 147,160
bin_69: 150,171
bin_70: 151,154,156
bin_71: 155,161
bin_72: 159,162,218
bin_73: 163,187
bin_74: 164,165
bin_75: 166,167,355
bin_76: 168,169,185
bin_77: 170,172
bin_78: 173,180
bin_79: 175,186
bin_80: 176,179
bin_81: 177,210
bin_82: 181,182,203
bin_83: 183,202
bin_84: 184,189
bin_85: 188,244
bin_86: 190,191,204
bin_87: 192,193,370
bin_88: 194,222,317
bin_89: 195,211
bin_90: 196,221,441
bin_91: 197,241
bin_92: 199,200
bin_93: 201,205,206
bin_94: 207,209
bin_95: 212,213
bin_96: 214,229
bin_97: 216,220
bin_98: 217,219
bin_99: 223,227
bin_100: 224,225
bin_101: 226,295
bin_102: 228,296
bin_103: 230,246
bin_104: 231,270
bin_105: 232,234,238
bin_106: 233,235
bin_107: 236,237
bin_108: 239,249
bin_109: 240,242
bin_110: 243,310
bin_111: 245,258
bin_112: 247,266
bin_113: 248,250
bin_114: 251,325
bin_115: 252,254
bin_116: 253,330
bin_117: 255,298
bin_118: 256,257
bin_119: 259,268,448
bin_120: 260,331
bin_121: 261,269
bin_122: 262,301
bin_123: 263,272,343
bin_124: 264,265
bin_125: 267,273
bin_126: 274,275,319
bin_127: 276,279
bin_128: 277,278
bin_129: 280,344
bin_130: 281,282
bin_131: 283,288
bin_132: 285,347
bin_133: 286,287,381
bin_134: 289,348
bin_135: 290,291
bin_136: 292,294
bin_137: 297,302,315
bin_138: 299,303
bin_139: 300,340
bin_140: 304,305
bin_141: 306,307,308
bin_142: 309,312,384,425
bin_143: 311,321
bin_144: 313,314
bin_145: 316,318,333
bin_146: 320,337
bin_147: 322,323
bin_148: 324,334,392
bin_149: 326,391
bin_150: 327,328
bin_151: 329,332,453
bin_152: 335,336
bin_153: 338,339,351
bin_154: 341,342,379
bin_155: 345,357
bin_156: 346,349
bin_157: 350,352
bin_158: 353,390
bin_159: 354,376
bin_160: 356,362
bin_161: 358,365
bin_162: 359,383
bin_163: 360,371
bin_164: 361,369
bin_165: 363,366
bin_166: 364,396,465
bin_167: 367,368,372
bin_168: 373,389,395
bin_169: 374,388
bin_170: 375,397,403
bin_171: 377,382,483
bin_172: 378,380
bin_173: 385,386,387,416
bin_174: 393,399
bin_175: 394,402
bin_176: 398,400
bin_177: 401,404
bin_178: 405,406,407
bin_179: 408,410
bin_180: 409,411
bin_181: 412,413
bin_182: 414,415
bin_183: 417,418
bin_184: 419,420
bin_185: 421,422,423
bin_186: 424,426,427
bin_187: 428,429
bin_188: 430,437
bin_189: 431,438
bin_190: 432,433
bin_191: 434,435
bin_192: 436,447
bin_193: 439,440
bin_194: 442,450
bin_195: 443,452
bin_196: 444,449
bin_197: 445,446
bin_198: 451,454
bin_199: 455,461,469
bin_200: 456,457
bin_201: 458,459,463
bin_202: 460,462
bin_203: 464,466
bin_204: 467,468
bin_205: 470,471,484
bin_206: 472,473
bin_207: 474,475
bin_208: 476,480,491
bin_209: 477,488
bin_210: 478,479
bin_211: 481,489
bin_212: 482,493
bin_213: 485
bin_214: 486
bin_215: 487
bin_216: 490,492
bin_217: 494,495
bin_218: 496
bin_219: 497
bin_220: 498,499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 221
-item_num: 500
-num_items_in_box: 500
