-data: u500_09.txt
-current_solution:
bin_0: 0,1
bin_1: 2,3
bin_2: 4,5
bin_3: 6,9,15
bin_4: 7,8,13
bin_5: 10,14,16,21
bin_6: 11,18
bin_7: 12,19,97
bin_8: 17,20
bin_9: 22,25
bin_10: 23,30
bin_11: 24,40
bin_12: 26,29
bin_13: 27,45
bin_14: 28,32
bin_15: 31,33
bin_16: 34,50
bin_17: 35,44
bin_18: 36,46,199
bin_19: 37,38,91
bin_20: 39,41
bin_21: 42,48,58
bin_22: 43,57
bin_23: 47,64
bin_24: 49,53
bin_25: 51,59,66
bin_26: 52,61,129
bin_27: 54,56
bin_28: 55,60
bin_29: 62,78
bin_30: 63,68
bin_31: 65,67,432
bin_32: 69,72,138
bin_33: 70,71
bin_34: 73,92,99
bin_35: 74,82,87
bin_36: 75,76,80
bin_37: 77,98
bin_38: 79,81
bin_39: 83,85,94
bin_40: 84,103
bin_41: 86,88,124
bin_42: 89,90,93
bin_43: 95,113,173
bin_44: 96,100
bin_45: 101,105
bin_46: 102,134
bin_47: 104,108
bin_48: 106,111,210
bin_49: 107,109
bin_50: 110,112,132
bin_51: 114,116,206
bin_52: 115,117,152
bin_53: 118,119
bin_54: 120,121,125
bin_55: 122,131
bin_56: 123,126,268
bin_57: 127,128,130
bin_58: 133,135,150
bin_59: 136,137
bin_60: 139,140
bin_61: 141,142
bin_62: 143,144
bin_63: 145,146,153
bin_64: 147,148
bin_65: 149,151
bin_66: 154,155
bin_67: 156,190
bin_68: 157,158,184
bin_69: 159,171,225
bin_70: 160,161,294
bin_71: 162,163
bin_72: 164,165,192
bin_73: 166,172
bin_74: 167,168,191
bin_75: 169,201
bin_76: 170,174
bin_77: 175,176,188
bin_78: 177,178,253
bin_79: 179,186,358
bin_80: 180,181,212
bin_81: 182,221
bin_82: 183,207
bin_83: 185,196
bin_84: 187,189
bin_85: 193,194
bin_86: 195,213
bin_87: 197,198
bin_88: 200,203
bin_89: 202,208
bin_90: 204,205
bin_91: 209,211
bin_92: 214,223
bin_93: 215,216
bin_94: 217,218,219,233
bin_95: 220,229
bin_96: 222,224
bin_97: 226,232,325
bin_98: 227,228
bin_99: 230,231,234,248
bin_100: 235,236,239
bin_101: 237,245
bin_102: 238,240,241
bin_103: 242,243
bin_104: 244,246
bin_105: 247,249,261
bin_106: 250,251,257
bin_107: 252,255
bin_108: 254,256
bin_109: 258,259
bin_110: 260,262,264
bin_111: 263,265
bin_112: 266,267
bin_113: 269,270
bin_114: 271,273,349
bin_115: 272,274,327
bin_116: 275,277,283
bin_117: 276,282
bin_118: 278,281
bin_119: 279,280
bin_120: 284,286
bin_121: 285,292
bin_122: 287,288
bin_123: 289,290
bin_124: 291,293
bin_125: 295,296
bin_126: 297,298,299
bin_127: 300,301,308
bin_128: 302,303,420
bin_129: 304,306
bin_130: 305,316
bin_131: 307,309,379
bin_132: 310,313
bin_133: 311,314
bin_134: 312,315,319
bin_135: 317,318,339
bin_136: 320,324,328
bin_137: 321,354
bin_138: 322,323,391
bin_139: 326,345
bin_140: 329,337,362
bin_141: 330,365
bin_142: 331,332,353
bin_143: 333,342,485
bin_144: 334,367,381
bin_145: 335,336
bin_146: 338,366
bin_147: 340,355
bin_148: 341,346
bin_149: 343,350,383
bin_150: 344,348
bin_151: 347,356
bin_152: 351,352
bin_153: 357,363
bin_154: 359,360
bin_155: 361,364
bin_156: 368,371,372
bin_157: 369,374
bin_158: 370,377
bin_159: 373,386
bin_160: 375,376
bin_161: 378,380,454
bin_162: 382,384
bin_163: 385,387
bin_164: 388,389
bin_165: 390,392,395
bin_166: 393,394
bin_167: 396,397,418
bin_168: 398,415
bin_169: 399,400
bin_170: 401,402,403
bin_171: 404,405,416
bin_172: 406,413
bin_173: 407,433
bin_174: 408,409
bin_175: 410,411,480
bin_176: 412,414
bin_177: 417,419,484
bin_178: 421,426
bin_179: 422,424
bin_180: 423,425
bin_181: 427,431
bin_182: 428,429
bin_183: 430,434,452
bin_184: 435,436
bin_185: 437,438
bin_186: 439,441
bin_187: 440,442
bin_188: 443,456
bin_189: 444,445
bin_190: 446,447
bin_191: 448,451
bin_192: 449,461
bin_193: 450,458
bin_194: 453,462
bin_195: 455,479
bin_196: 457,460
bin_197: 459,468
bin_198: 463,464
bin_199: 465,466,472,489
bin_200: 467,469
bin_201: 470,471
bin_202: 473,474
bin_203: 475,476,497
bin_204: 477,478
bin_205: 481,482
bin_206: 483,486
bin_207: 487,488
bin_208: 490,493
bin_209: 491,492
bin_210: 494
bin_211: 495,496
bin_212: 498,499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 213
-item_num: 500
-num_items_in_box: 500
