-data: LA18.jssp
-current_solution:
machine_0: 0->2->8->4->6->5->1->7->3->9
machine_1: 6->2->8->5->3->7->9->4->0->1
machine_2: 4->9->6->5->1->3->0->2->7->8
machine_3: 4->1->7->6->9->0->2->8->3->5
machine_4: 2->9->5->0->3->4->8->1->6->7
machine_5: 7->1->2->4->8->0->6->9->5->3
machine_6: 0->4->1->7->2->9->5->6->3->8
machine_7: 4->2->8->0->6->9->1->5->7->3
machine_8: 2->9->0->1->6->3->8->7->5->4
machine_9: 3->1->4->6->5->8->2->9->0->7

-is_complete_solution: True
-is_valid_solution: True
-current_makespan: 850
-job_num: 10
-machine_num: 10
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	first_come_first_served_af26	AdvanceOperator(job_id=0)	machine_0: \nmachine_1: \nmachine_2: \nmachine_3: \nmachine_4: \nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: \nmachine_9: \n
1	first_come_first_served_af26	AdvanceOperator(job_id=1)	machine_0: \nmachine_1: \nmachine_2: \nmachine_3: 1\nmachine_4: \nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: \nmachine_9: \n
2	longest_processing_time_first_9dc9	AdvanceOperator(job_id=0)	machine_0: 0\nmachine_1: \nmachine_2: \nmachine_3: 1\nmachine_4: \nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: \nmachine_9: \n
3	longest_processing_time_first_9dc9	AdvanceOperator(job_id=4)	machine_0: 0\nmachine_1: \nmachine_2: \nmachine_3: 1->4\nmachine_4: \nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: \nmachine_9: \n
4	longest_processing_time_first_9dc9	AdvanceOperator(job_id=6)	machine_0: 0\nmachine_1: 6\nmachine_2: \nmachine_3: 1->4\nmachine_4: \nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: \nmachine_9: \n
5	first_come_first_served_af26	AdvanceOperator(job_id=2)	machine_0: 0\nmachine_1: 6\nmachine_2: \nmachine_3: 1->4\nmachine_4: 2\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: \nmachine_9: \n
6	most_work_remaining_df20	ShiftOperator(machine_id=3, job_id=1, new_position=1)	machine_0: 0\nmachine_1: 6\nmachine_2: \nmachine_3: 4->1\nmachine_4: 2\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: \nmachine_9: \n
7	least_work_remaining_66c9	AdvanceOperator(job_id=4)	machine_0: 0\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1\nmachine_4: 2\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: \nmachine_9: \n
8	longest_job_next_2e23	AdvanceOperator(job_id=9)	machine_0: 0\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1\nmachine_4: 2->9\nmachine_5: \nmachine_6: 0\nmachine_7: \nmachine_8: \nmachine_9: \n
9	least_work_remaining_66c9	AdvanceOperator(job_id=4)	machine_0: 0\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1\nmachine_4: 2->9\nmachine_5: \nmachine_6: 0->4\nmachine_7: \nmachine_8: \nmachine_9: \n
10	least_work_remaining_66c9	AdvanceOperator(job_id=4)	machine_0: 0\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1\nmachine_4: 2->9\nmachine_5: \nmachine_6: 0->4\nmachine_7: \nmachine_8: \nmachine_9: 4\n
11	longest_processing_time_first_9dc9	AdvanceOperator(job_id=6)	machine_0: 0\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9\nmachine_5: \nmachine_6: 0->4\nmachine_7: \nmachine_8: \nmachine_9: 4\n
12	longest_job_next_2e23	AdvanceOperator(job_id=9)	machine_0: 0\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9\nmachine_5: \nmachine_6: 0->4\nmachine_7: \nmachine_8: 9\nmachine_9: 4\n
13	shortest_job_next_5b42	AdvanceOperator(job_id=4)	machine_0: 0\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9\nmachine_5: \nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9\nmachine_9: 4\n
14	shortest_job_next_5b42	AdvanceOperator(job_id=4)	machine_0: 0->4\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9\nmachine_5: \nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9\nmachine_9: 4\n
15	first_come_first_served_af26	AdvanceOperator(job_id=7)	machine_0: 0->4\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9\nmachine_5: 7\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9\nmachine_9: 4\n
16	shortest_job_next_5b42	AdvanceOperator(job_id=4)	machine_0: 0->4\nmachine_1: 6\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9->4\nmachine_5: 7\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9\nmachine_9: 4\n
17	most_work_remaining_df20	AdvanceOperator(job_id=2)	machine_0: 0->4\nmachine_1: 6->2\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9->4\nmachine_5: 7\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9\nmachine_9: 4\n
18	shortest_job_next_5b42	AdvanceOperator(job_id=4)	machine_0: 0->4\nmachine_1: 6->2\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9\nmachine_9: 4\n
19	shortest_job_next_5b42	AdvanceOperator(job_id=4)	machine_0: 0->4\nmachine_1: 6->2->4\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9\nmachine_9: 4\n
20	shortest_processing_time_first_d471	AdvanceOperator(job_id=2)	machine_0: 0->4\nmachine_1: 6->2->4\nmachine_2: 4\nmachine_3: 4->1->6\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9->2\nmachine_9: 4\n
21	most_work_remaining_df20	AdvanceOperator(job_id=9)	machine_0: 0->4\nmachine_1: 6->2->4\nmachine_2: 4->9\nmachine_3: 4->1->6\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9->2\nmachine_9: 4\n
22	most_work_remaining_df20	AdvanceOperator(job_id=1)	machine_0: 0->4\nmachine_1: 6->2->4\nmachine_2: 4->9\nmachine_3: 4->1->6\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9->2\nmachine_9: 4->1\n
23	shortest_processing_time_first_d471	AdvanceOperator(job_id=7)	machine_0: 0->4\nmachine_1: 6->2->4\nmachine_2: 4->9\nmachine_3: 4->1->6->7\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9->2\nmachine_9: 4->1\n
24	shortest_job_next_5b42	AdvanceOperator(job_id=4)	machine_0: 0->4\nmachine_1: 6->2->4\nmachine_2: 4->9\nmachine_3: 4->1->6->7\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4\nmachine_7: 4\nmachine_8: 9->2->4\nmachine_9: 4->1\n
25	first_come_first_served_af26	AdvanceOperator(job_id=1)	machine_0: 0->4\nmachine_1: 6->2->4\nmachine_2: 4->9\nmachine_3: 4->1->6->7\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4->1\nmachine_7: 4\nmachine_8: 9->2->4\nmachine_9: 4->1\n
26	most_work_remaining_df20	AdvanceOperator(job_id=3)	machine_0: 0->4\nmachine_1: 6->2->4\nmachine_2: 4->9\nmachine_3: 4->1->6->7\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4->1\nmachine_7: 4\nmachine_8: 9->2->4\nmachine_9: 4->1->3\n
27	shortest_job_next_5b42	AdvanceOperator(job_id=2)	machine_0: 0->4->2\nmachine_1: 6->2->4\nmachine_2: 4->9\nmachine_3: 4->1->6->7\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4->1\nmachine_7: 4\nmachine_8: 9->2->4\nmachine_9: 4->1->3\n
28	most_work_remaining_df20	AdvanceOperator(job_id=9)	machine_0: 0->4->2\nmachine_1: 6->2->4\nmachine_2: 4->9\nmachine_3: 4->1->6->7->9\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4->1\nmachine_7: 4\nmachine_8: 9->2->4\nmachine_9: 4->1->3\n
29	shortest_job_next_5b42	AdvanceOperator(job_id=2)	machine_0: 0->4->2\nmachine_1: 6->2->4\nmachine_2: 4->9\nmachine_3: 4->1->6->7->9\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4->1\nmachine_7: 4->2\nmachine_8: 9->2->4\nmachine_9: 4->1->3\n
30	longest_job_next_2e23	AdvanceOperator(job_id=8)	machine_0: 0->4->2\nmachine_1: 6->2->4->8\nmachine_2: 4->9\nmachine_3: 4->1->6->7->9\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4->1\nmachine_7: 4->2\nmachine_8: 9->2->4\nmachine_9: 4->1->3\n
31	longest_job_next_2e23	AdvanceOperator(job_id=8)	machine_0: 0->4->2->8\nmachine_1: 6->2->4->8\nmachine_2: 4->9\nmachine_3: 4->1->6->7->9\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4->1\nmachine_7: 4->2\nmachine_8: 9->2->4\nmachine_9: 4->1->3\n
32	longest_processing_time_first_9dc9	AdvanceOperator(job_id=2)	machine_0: 0->4->2->8\nmachine_1: 6->2->4->8\nmachine_2: 4->9\nmachine_3: 4->1->6->7->9\nmachine_4: 2->9->4\nmachine_5: 7->4\nmachine_6: 0->4->1->2\nmachine_7: 4->2\nmachine_8: 9->2->4\nmachine_9: 4->1->3\n
33	most_work_remaining_df20	AdvanceOperator(job_id=0)	machine_0: 0->4->2->8\nmachine_1: 6->2->4->8\nmachine_2: 4->9\nmachine_3: 4->1->6->7->9\nmachine_4: 2->9->4->0\nmachine_5: 7->4\nmachine_6: 0->4->1->2\nmachine_7: 4->2\nmachine_8: 9->2->4\nmachine_9: 4->1->3\n
