-data: u500_14.txt
-current_solution:
bin_0: 0,1
bin_1: 2
bin_2: 3,4
bin_3: 5,6
bin_4: 7
bin_5: 8,9
bin_6: 10,11,12,13
bin_7: 14,15
bin_8: 16,17
bin_9: 18,19
bin_10: 20,21,22
bin_11: 23,24
bin_12: 25
bin_13: 26
bin_14: 27
bin_15: 28
bin_16: 29
bin_17: 30,31,32
bin_18: 33,34,35
bin_19: 36,37,38
bin_20: 39,40
bin_21: 41,42
bin_22: 43,44,45
bin_23: 46,47
bin_24: 48,49
bin_25: 50,51
bin_26: 52
bin_27: 53
bin_28: 54,55
bin_29: 56,57
bin_30: 58,59,60,61
bin_31: 62,63
bin_32: 64,65
bin_33: 66,67
bin_34: 68,69
bin_35: 70,71,72
bin_36: 73,74
bin_37: 75,76
bin_38: 77,78
bin_39: 79,80
bin_40: 81,82
bin_41: 83
bin_42: 84,85
bin_43: 86,87
bin_44: 88,89,90
bin_45: 91
bin_46: 92,93,94
bin_47: 95,96
bin_48: 97
bin_49: 98,99,100
bin_50: 101
bin_51: 102,103
bin_52: 104,105
bin_53: 106,107
bin_54: 108
bin_55: 109,110
bin_56: 111,112
bin_57: 113
bin_58: 114,115
bin_59: 116,117
bin_60: 118,119
bin_61: 120,121,122
bin_62: 123,124
bin_63: 125,126,127,128
bin_64: 129,130
bin_65: 131,132
bin_66: 133
bin_67: 134,135
bin_68: 136,137
bin_69: 138,139,140
bin_70: 141,142
bin_71: 143
bin_72: 144,145
bin_73: 146,147
bin_74: 148,149,150
bin_75: 151,152
bin_76: 153,154
bin_77: 155,156
bin_78: 157,158
bin_79: 159,160
bin_80: 161,162
bin_81: 163
bin_82: 164,165
bin_83: 166
bin_84: 167,168
bin_85: 169
bin_86: 170,171
bin_87: 172
bin_88: 173
bin_89: 174,175,176
bin_90: 177,178,179
bin_91: 180,181
bin_92: 182,183
bin_93: 184,185
bin_94: 186,187
bin_95: 188,189,190
bin_96: 191,192,193
bin_97: 194
bin_98: 195
bin_99: 196,197
bin_100: 198,199,200
bin_101: 201
bin_102: 202,203
bin_103: 204,205
bin_104: 206,207
bin_105: 208
bin_106: 209,210
bin_107: 211,212
bin_108: 213
bin_109: 214,215
bin_110: 216,217
bin_111: 218,219
bin_112: 220,221,222
bin_113: 223,224,225
bin_114: 226,227
bin_115: 228,229
bin_116: 230,231
bin_117: 232,233,234,235
bin_118: 236,237
bin_119: 238,239
bin_120: 240,241
bin_121: 242,243,244
bin_122: 245,246
bin_123: 247,248
bin_124: 249,250
bin_125: 251
bin_126: 252,253
bin_127: 254,255
bin_128: 256
bin_129: 257,258
bin_130: 259
bin_131: 260,261
bin_132: 262,263
bin_133: 264,265
bin_134: 266,267
bin_135: 268,269
bin_136: 270,271
bin_137: 272,273
bin_138: 274,275,276
bin_139: 277,278
bin_140: 279
bin_141: 280
bin_142: 281
bin_143: 282,283
bin_144: 284
bin_145: 285,286
bin_146: 287
bin_147: 288,289,290
bin_148: 291
bin_149: 292,293
bin_150: 294
bin_151: 295,296
bin_152: 297
bin_153: 298,299
bin_154: 300,301
bin_155: 302,303,304
bin_156: 305
bin_157: 306
bin_158: 307
bin_159: 308
bin_160: 309
bin_161: 310
bin_162: 311,312
bin_163: 313
bin_164: 314,315
bin_165: 316,317
bin_166: 318,319
bin_167: 320,321
bin_168: 322,323
bin_169: 324,325
bin_170: 326,327
bin_171: 328,329
bin_172: 330,331
bin_173: 332
bin_174: 333
bin_175: 334
bin_176: 335,336
bin_177: 337,338
bin_178: 339,340
bin_179: 341,342
bin_180: 343,344
bin_181: 345
bin_182: 346,347
bin_183: 348,349
bin_184: 350,351,352
bin_185: 353,354,355
bin_186: 356,357,358
bin_187: 359,360
bin_188: 361,362,363,364
bin_189: 365,366
bin_190: 367,368
bin_191: 369,370,371,372
bin_192: 373,374
bin_193: 375
bin_194: 376
bin_195: 377
bin_196: 378,379
bin_197: 380,381
bin_198: 382
bin_199: 383
bin_200: 384
bin_201: 385
bin_202: 386,387
bin_203: 388,389
bin_204: 390,391
bin_205: 392,393,394
bin_206: 395,396
bin_207: 397
bin_208: 398,399
bin_209: 400,401
bin_210: 402,403
bin_211: 404,405
bin_212: 406,407
bin_213: 408
bin_214: 409
bin_215: 410
bin_216: 411,412
bin_217: 413
bin_218: 414,415
bin_219: 416,417
bin_220: 418,419,420
bin_221: 421,422
bin_222: 423
bin_223: 424
bin_224: 425,426
bin_225: 427,428,429
bin_226: 430,431
bin_227: 432
bin_228: 433,434
bin_229: 435,436,437
bin_230: 438,439
bin_231: 440,441
bin_232: 442
bin_233: 443
bin_234: 444,445
bin_235: 446
bin_236: 447
bin_237: 448
bin_238: 449,450
bin_239: 451,452
bin_240: 453,454
bin_241: 455,456
bin_242: 457
bin_243: 458
bin_244: 459
bin_245: 460,461
bin_246: 462,463
bin_247: 464
bin_248: 465,466,467
bin_249: 468
bin_250: 469,470
bin_251: 471,472
bin_252: 473,474
bin_253: 475,476
bin_254: 477
bin_255: 478
bin_256: 479,480
bin_257: 481
bin_258: 482,483
bin_259: 484,485
bin_260: 486,487
bin_261: 488,489
bin_262: 490,491
bin_263: 492,493,494
bin_264: 495
bin_265: 496
bin_266: 497,498
bin_267: 499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 268
-item_num: 500
-num_items_in_box: 500
