-data: LA11.jssp
-current_solution:
machine_0: 1->6->9->10->5->2->4->3->0->18->15->11->12->8->14->7->17->16->13->19
machine_1: 15->12->0->1->7->9->13->10->19->2->6->3->8->17->11->4->16->18->5->14
machine_2: 0->3->5->12->13->7->19->9->1->6->10->11->18->2->8->4->14->17->16->15
machine_3: 1->3->7->10->5->19->0->6->4->9->12->11->16->8->18->14->2->15->17->13
machine_4: 5->7->19->6->1->3->18->10->11->12->4->8->16->9->14->13->0->2->15->17

-is_complete_solution: True
-is_valid_solution: True
-current_makespan: 1222
-job_num: 20
-machine_num: 5
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	shortest_processing_time_first_d471	AdvanceOperator(job_id=0)	machine_0: \nmachine_1: \nmachine_2: 0\nmachine_3: \nmachine_4: \n
1	first_come_first_served_af26	AdvanceOperator(job_id=1)	machine_0: 1\nmachine_1: \nmachine_2: 0\nmachine_3: \nmachine_4: \n
2	shortest_processing_time_first_d471	AdvanceOperator(job_id=5)	machine_0: 1\nmachine_1: \nmachine_2: 0\nmachine_3: \nmachine_4: 5\n
3	most_work_remaining_df20	AdvanceOperator(job_id=12)	machine_0: 1\nmachine_1: 12\nmachine_2: 0\nmachine_3: \nmachine_4: 5\n
4	shortest_processing_time_first_d471	AdvanceOperator(job_id=1)	machine_0: 1\nmachine_1: 12\nmachine_2: 0\nmachine_3: 1\nmachine_4: 5\n
5	longest_job_next_2e23	AdvanceOperator(job_id=6)	machine_0: 1->6\nmachine_1: 12\nmachine_2: 0\nmachine_3: 1\nmachine_4: 5\n
6	most_work_remaining_df20	AdvanceOperator(job_id=3)	machine_0: 1->6\nmachine_1: 12\nmachine_2: 0->3\nmachine_3: 1\nmachine_4: 5\n
7	shortest_processing_time_first_d471	AdvanceOperator(job_id=7)	machine_0: 1->6\nmachine_1: 12\nmachine_2: 0->3\nmachine_3: 1\nmachine_4: 5->7\n
8	longest_job_next_2e23	AdvanceOperator(job_id=9)	machine_0: 1->6->9\nmachine_1: 12\nmachine_2: 0->3\nmachine_3: 1\nmachine_4: 5->7\n
9	shortest_processing_time_first_d471	AdvanceOperator(job_id=0)	machine_0: 1->6->9\nmachine_1: 12->0\nmachine_2: 0->3\nmachine_3: 1\nmachine_4: 5->7\n
