-data: LA12.jssp
-current_solution:
machine_0: 9->8->0->17->6->18->10->16->15->14->11->12->1->2->13->7->5->4->19->3
machine_1: 0->17->6->5->11->3->16->14->2->12->18->1->4->15->10->8->19->7->9->13
machine_2: 16->18->13->8->5->15->11->2->19->10->17->14->9->3->7->0->4->12->1->6
machine_3: 4->17->2->1->15->7->6->11->3->14->16->9->10->19->12->5->13->18->8->0
machine_4: 2->18->17->0->6->1->7->11->14->3->9->16->15->13->19->10->12->8->5->4

-is_complete_solution: True
-is_valid_solution: True
-current_makespan: 1039
-job_num: 20
-machine_num: 5
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	most_work_remaining_df20	AdvanceOperator(job_id=0)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: \nmachine_4: \n
1	shortest_processing_time_first_d471	AdvanceOperator(job_id=1)	machine_0: \nmachine_1: 0\nmachine_2: \nmachine_3: 1\nmachine_4: \n
2	least_work_remaining_66c9	AdvanceOperator(job_id=17)	machine_0: \nmachine_1: 0->17\nmachine_2: \nmachine_3: 1\nmachine_4: \n
3	most_work_remaining_df20	AdvanceOperator(job_id=2)	machine_0: \nmachine_1: 0->17\nmachine_2: \nmachine_3: 1\nmachine_4: 2\n
4	longest_processing_time_first_9dc9	AdvanceOperator(job_id=5)	machine_0: \nmachine_1: 0->17->5\nmachine_2: \nmachine_3: 1\nmachine_4: 2\n
5	random_6512	AdvanceOperator(job_id=16)	machine_0: \nmachine_1: 0->17->5\nmachine_2: 16\nmachine_3: 1\nmachine_4: 2\n
6	longest_job_next_2e23	AdvanceOperator(job_id=18)	machine_0: \nmachine_1: 0->17->5\nmachine_2: 16->18\nmachine_3: 1\nmachine_4: 2\n
7	longest_job_next_2e23	AdvanceOperator(job_id=18)	machine_0: \nmachine_1: 0->17->5\nmachine_2: 16->18\nmachine_3: 1\nmachine_4: 2->18\n
8	random_6512	AdvanceOperator(job_id=6)	machine_0: \nmachine_1: 0->17->5->6\nmachine_2: 16->18\nmachine_3: 1\nmachine_4: 2->18\n
9	most_work_remaining_df20	AdvanceOperator(job_id=8)	machine_0: 8\nmachine_1: 0->17->5->6\nmachine_2: 16->18\nmachine_3: 1\nmachine_4: 2->18\n
10	shortest_job_next_5b42	AdvanceOperator(job_id=17)	machine_0: 8\nmachine_1: 0->17->5->6\nmachine_2: 16->18\nmachine_3: 1->17\nmachine_4: 2->18\n
11	most_work_remaining_df20	AdvanceOperator(job_id=0)	machine_0: 8->0\nmachine_1: 0->17->5->6\nmachine_2: 16->18\nmachine_3: 1->17\nmachine_4: 2->18\n
12	most_work_remaining_df20	AdvanceOperator(job_id=2)	machine_0: 8->0\nmachine_1: 0->17->5->6\nmachine_2: 16->18\nmachine_3: 1->17->2\nmachine_4: 2->18\n
13	shortest_job_next_5b42	AdvanceOperator(job_id=17)	machine_0: 8->0->17\nmachine_1: 0->17->5->6\nmachine_2: 16->18\nmachine_3: 1->17->2\nmachine_4: 2->18\n
