-data: u500_00.txt
-current_solution:
bin_0: 0,1,6
bin_1: 2,3,27
bin_2: 4,7,60
bin_3: 5,8
bin_4: 9,10,12,14
bin_5: 11,13
bin_6: 15,21,32
bin_7: 16,19,161
bin_8: 17,18
bin_9: 20,24
bin_10: 22,26
bin_11: 23,25
bin_12: 28,29,327
bin_13: 30,31
bin_14: 33,34,35,36
bin_15: 37,38,41
bin_16: 39,40,45
bin_17: 42,44
bin_18: 43,46,220
bin_19: 47,48,49
bin_20: 50,51,52
bin_21: 53,54
bin_22: 55,56,57
bin_23: 58,59,61
bin_24: 62,63,64,87
bin_25: 65,66,88
bin_26: 67,90
bin_27: 68,93
bin_28: 69,94
bin_29: 70,72,102
bin_30: 71,92
bin_31: 73,121
bin_32: 74,75
bin_33: 76,82
bin_34: 77,98,157
bin_35: 78,101
bin_36: 79,80
bin_37: 81,104
bin_38: 83,84,168
bin_39: 85,86
bin_40: 89,115
bin_41: 91,106
bin_42: 95,99,238
bin_43: 96,97
bin_44: 100,139
bin_45: 103,138
bin_46: 105,111
bin_47: 107,108,136
bin_48: 109,110
bin_49: 112,113,127
bin_50: 114,116
bin_51: 117,118,119,126
bin_52: 120,128
bin_53: 122,123
bin_54: 124,130
bin_55: 125,129,215
bin_56: 131,132,160
bin_57: 133,134,315
bin_58: 135,137
bin_59: 140,141,146
bin_60: 142,143,148,384
bin_61: 144,149
bin_62: 145,152,244
bin_63: 147,162
bin_64: 150,151
bin_65: 153,154,170
bin_66: 155,163
bin_67: 156,177
bin_68: 158,159,275
bin_69: 164,178
bin_70: 165,172
bin_71: 166,181
bin_72: 167,169
bin_73: 171,185
bin_74: 173,179
bin_75: 174,175
bin_76: 176,180,187
bin_77: 182,183,208
bin_78: 184,192
bin_79: 186,207,392
bin_80: 188,193
bin_81: 189,190,354
bin_82: 191,194,204
bin_83: 195,198
bin_84: 196,197,257
bin_85: 199,206
bin_86: 200,201
bin_87: 202,216
bin_88: 203,205
bin_89: 209,210,232
bin_90: 211,212,261
bin_91: 213,214,246
bin_92: 217,218,414
bin_93: 219,221
bin_94: 222,266
bin_95: 223,224,240
bin_96: 225,226
bin_97: 227,228,233
bin_98: 229,249,251
bin_99: 230,231
bin_100: 234,245
bin_101: 235,239
bin_102: 236,237
bin_103: 241,247,464
bin_104: 242,243,279
bin_105: 248,254,489
bin_106: 250,252
bin_107: 253,256
bin_108: 255,258
bin_109: 259,260,264
bin_110: 262,265
bin_111: 263,267
bin_112: 268,269,281
bin_113: 270,271
bin_114: 272,273
bin_115: 274,276,308
bin_116: 277,280
bin_117: 278,283
bin_118: 282,284
bin_119: 285,286,303
bin_120: 287,293,382
bin_121: 288,289
bin_122: 290,291
bin_123: 292,295
bin_124: 294,305
bin_125: 296,297,299
bin_126: 298,306
bin_127: 300,301,307
bin_128: 302,304
bin_129: 309,310
bin_130: 311,312,313
bin_131: 314,316,320
bin_132: 317,318,319
bin_133: 321,322,324
bin_134: 323,325,330
bin_135: 326,328,331
bin_136: 329,333
bin_137: 332,337,343
bin_138: 334,335
bin_139: 336,338
bin_140: 339,340
bin_141: 341,342
bin_142: 344,347,357
bin_143: 345,359,430
bin_144: 346,348
bin_145: 349,352
bin_146: 350,358,360
bin_147: 351,353,355
bin_148: 356,361
bin_149: 362,368
bin_150: 363,370
bin_151: 364,400
bin_152: 365,403
bin_153: 366,367
bin_154: 369,374
bin_155: 371,372
bin_156: 373,375
bin_157: 376,378
bin_158: 377,379,381
bin_159: 380,386
bin_160: 383,394
bin_161: 385,391,395
bin_162: 387,388
bin_163: 389,390,407,439
bin_164: 393,429
bin_165: 396,435
bin_166: 397,419
bin_167: 398,404
bin_168: 399,409
bin_169: 401,413,424
bin_170: 402,406
bin_171: 405,408
bin_172: 410,415,469
bin_173: 411,448
bin_174: 412,426,498
bin_175: 416,449,470
bin_176: 417,421
bin_177: 418,420
bin_178: 422,423,433
bin_179: 425,460
bin_180: 427,428
bin_181: 431,438
bin_182: 432,440
bin_183: 434,454
bin_184: 436,462
bin_185: 437,441
bin_186: 442,443,466
bin_187: 444,445
bin_188: 446,447
bin_189: 450,451
bin_190: 452,458
bin_191: 453,468
bin_192: 455,463
bin_193: 456,457
bin_194: 459,461
bin_195: 465,467
bin_196: 471,480
bin_197: 472,474
bin_198: 473,475
bin_199: 476,477
bin_200: 478,479
bin_201: 481,482,483
bin_202: 484,485
bin_203: 486,488
bin_204: 487,493
bin_205: 490
bin_206: 491,492
bin_207: 494
bin_208: 495
bin_209: 496
bin_210: 497
bin_211: 499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 212
-item_num: 500
-num_items_in_box: 500
