-data: u500_15.txt
-current_solution:
bin_0: 0,1,3
bin_1: 2,4,37
bin_2: 5,6,7,91
bin_3: 8,9,77
bin_4: 10,11,12
bin_5: 13,14,19
bin_6: 15,28
bin_7: 16,18,25
bin_8: 17,22
bin_9: 20,21
bin_10: 23,27
bin_11: 24,26
bin_12: 29,30,31
bin_13: 32,36
bin_14: 33,34
bin_15: 35,44,356
bin_16: 38,45
bin_17: 39,40,62
bin_18: 41,51,387
bin_19: 42,43,47
bin_20: 46,52
bin_21: 48,55
bin_22: 49,54
bin_23: 50,53
bin_24: 56,57,408
bin_25: 58,59,63
bin_26: 60,61,66
bin_27: 64,65
bin_28: 67,68,69
bin_29: 70,71,73
bin_30: 72,74
bin_31: 75,79
bin_32: 76,78,369
bin_33: 80,81
bin_34: 82,83
bin_35: 84,85,94
bin_36: 86,97
bin_37: 87,90
bin_38: 88,89,101
bin_39: 92,93,98,107
bin_40: 95,96
bin_41: 99,100
bin_42: 102,104
bin_43: 103,105
bin_44: 106,108
bin_45: 109,110
bin_46: 111,112
bin_47: 113,114,115,121
bin_48: 116,117
bin_49: 118,122,131
bin_50: 119,132,140
bin_51: 120,123
bin_52: 124,130
bin_53: 125,129,144
bin_54: 126,127,128
bin_55: 133,134
bin_56: 135,136,147
bin_57: 137,138
bin_58: 139,141
bin_59: 142,143,160
bin_60: 145,148
bin_61: 146,159
bin_62: 149,151
bin_63: 150,153
bin_64: 152,154,173
bin_65: 155,156
bin_66: 157,158,168,189
bin_67: 161,162,352
bin_68: 163,169
bin_69: 164,176
bin_70: 165,166
bin_71: 167,170,179
bin_72: 171,172
bin_73: 174,175
bin_74: 177,178
bin_75: 180,181,218
bin_76: 182,183
bin_77: 184,185,215
bin_78: 186,187
bin_79: 188,191
bin_80: 190,198
bin_81: 192,193
bin_82: 194,202
bin_83: 195,203
bin_84: 196,197
bin_85: 199,201
bin_86: 200,204
bin_87: 205,206
bin_88: 207,208,255
bin_89: 209,217
bin_90: 210,242
bin_91: 211,213,224
bin_92: 212,222,262
bin_93: 214,244
bin_94: 216,220,256
bin_95: 219,221,276
bin_96: 223,229
bin_97: 225,226
bin_98: 227,228,283
bin_99: 230,236
bin_100: 231,234
bin_101: 232,233
bin_102: 235,237
bin_103: 238,288
bin_104: 239,245,273
bin_105: 240,243
bin_106: 241,246,247
bin_107: 248,251
bin_108: 249,250
bin_109: 252,253
bin_110: 254,301
bin_111: 257,294
bin_112: 258,263,312
bin_113: 259,304
bin_114: 260,308,363
bin_115: 261,291
bin_116: 264,265
bin_117: 266,271
bin_118: 267,269
bin_119: 268,316,433
bin_120: 270,282
bin_121: 272,280
bin_122: 274,319
bin_123: 275,277,278
bin_124: 279,281,381
bin_125: 284,285
bin_126: 286,287,384
bin_127: 289,293
bin_128: 290,310,341
bin_129: 292,295,296
bin_130: 297,298
bin_131: 299,300,419
bin_132: 302,303,478
bin_133: 305,307
bin_134: 306,324
bin_135: 309,331
bin_136: 311,313
bin_137: 314,315
bin_138: 317,334
bin_139: 318,358
bin_140: 320,322
bin_141: 321,323
bin_142: 325,372
bin_143: 326,327
bin_144: 328,329
bin_145: 330,332
bin_146: 333,349
bin_147: 335,338
bin_148: 336,337
bin_149: 339,361
bin_150: 340,354
bin_151: 342,348
bin_152: 343,378
bin_153: 344,353,388
bin_154: 345,370,374
bin_155: 346,347
bin_156: 350,351
bin_157: 355,357
bin_158: 359,360
bin_159: 362,364,368
bin_160: 365,375
bin_161: 366,367,373
bin_162: 371,376,393
bin_163: 377,379,431
bin_164: 380,382
bin_165: 383,395
bin_166: 385,391
bin_167: 386,392
bin_168: 389,390,441
bin_169: 394,397
bin_170: 396,404
bin_171: 398,399
bin_172: 400,415
bin_173: 401,403
bin_174: 402,416
bin_175: 405,428
bin_176: 406,417
bin_177: 407,427
bin_178: 409,410
bin_179: 411,412,425
bin_180: 413,414
bin_181: 418,424
bin_182: 420,421
bin_183: 422,423,432
bin_184: 426,434
bin_185: 429,430
bin_186: 435,436,437,453
bin_187: 438,439
bin_188: 440,442
bin_189: 443,444
bin_190: 445,446,484
bin_191: 447,464
bin_192: 448,468
bin_193: 449,450
bin_194: 451,452
bin_195: 454,455
bin_196: 456,457
bin_197: 458,459,462
bin_198: 460,461
bin_199: 463,466
bin_200: 465,467
bin_201: 469,470,475
bin_202: 471,472,495
bin_203: 473,474,476
bin_204: 477,479
bin_205: 480,481,485
bin_206: 482,483
bin_207: 486,492
bin_208: 487,488
bin_209: 489,490
bin_210: 491,493
bin_211: 494,496
bin_212: 497,498
bin_213: 499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 214
-item_num: 500
-num_items_in_box: 500
