-data: u500_18.txt
-current_solution:
bin_0: 0,1
bin_1: 2,3,4
bin_2: 5
bin_3: 6,7
bin_4: 8
bin_5: 9,10
bin_6: 11,12
bin_7: 13,14
bin_8: 15
bin_9: 16,17
bin_10: 18
bin_11: 19
bin_12: 20
bin_13: 21
bin_14: 22,23
bin_15: 24
bin_16: 25,26
bin_17: 27,28
bin_18: 29
bin_19: 30,31
bin_20: 32,33
bin_21: 34,35
bin_22: 36
bin_23: 37
bin_24: 38
bin_25: 39,40
bin_26: 41,42
bin_27: 43
bin_28: 44
bin_29: 45,46
bin_30: 47,48
bin_31: 49,50
bin_32: 51,52
bin_33: 53,54
bin_34: 55,56
bin_35: 57,58,59
bin_36: 60
bin_37: 61
bin_38: 62
bin_39: 63
bin_40: 64,65
bin_41: 66,67
bin_42: 68,69
bin_43: 70,71
bin_44: 72,73
bin_45: 74,75
bin_46: 76,77
bin_47: 78
bin_48: 79,80
bin_49: 81,82,83
bin_50: 84,85,86
bin_51: 87,88
bin_52: 89,90
bin_53: 91,92
bin_54: 93,94
bin_55: 95,96,97
bin_56: 98,99
bin_57: 100,101,102
bin_58: 103,104,105
bin_59: 106,107,108
bin_60: 109,110
bin_61: 111,112,113
bin_62: 114,115
bin_63: 116,117
bin_64: 118,119
bin_65: 120,121
bin_66: 122,123
bin_67: 124,125
bin_68: 126,127
bin_69: 128,129
bin_70: 130
bin_71: 131
bin_72: 132,133
bin_73: 134,135
bin_74: 136,137,138
bin_75: 139,140
bin_76: 141,142
bin_77: 143,144,145
bin_78: 146,147
bin_79: 148,149,150
bin_80: 151
bin_81: 152
bin_82: 153,154
bin_83: 155
bin_84: 156,157
bin_85: 158,159,160
bin_86: 161
bin_87: 162,163,164
bin_88: 165
bin_89: 166
bin_90: 167,168
bin_91: 169,170,171,172
bin_92: 173
bin_93: 174,175,176
bin_94: 177
bin_95: 178,179
bin_96: 180,181
bin_97: 182,183,184
bin_98: 185,186,187
bin_99: 188
bin_100: 189,190
bin_101: 191
bin_102: 192
bin_103: 193
bin_104: 194
bin_105: 195,196
bin_106: 197,198,199
bin_107: 200,201
bin_108: 202,203
bin_109: 204
bin_110: 205,206
bin_111: 207,208
bin_112: 209,210,211
bin_113: 212
bin_114: 213,214,215
bin_115: 216,217
bin_116: 218
bin_117: 219,220
bin_118: 221,222
bin_119: 223,224,225
bin_120: 226,227
bin_121: 228,229
bin_122: 230,231
bin_123: 232,233
bin_124: 234,235
bin_125: 236,237
bin_126: 238,239
bin_127: 240,241
bin_128: 242,243
bin_129: 244,245,246
bin_130: 247,248,249
bin_131: 250
bin_132: 251
bin_133: 252
bin_134: 253,254
bin_135: 255,256
bin_136: 257,258
bin_137: 259,260
bin_138: 261,262
bin_139: 263
bin_140: 264
bin_141: 265
bin_142: 266,267
bin_143: 268,269
bin_144: 270
bin_145: 271,272
bin_146: 273,274
bin_147: 275,276
bin_148: 277
bin_149: 278,279
bin_150: 280,281
bin_151: 282,283,284
bin_152: 285,286
bin_153: 287
bin_154: 288
bin_155: 289
bin_156: 290
bin_157: 291
bin_158: 292
bin_159: 293,294
bin_160: 295,296
bin_161: 297,298
bin_162: 299,300
bin_163: 301,302
bin_164: 303,304
bin_165: 305,306
bin_166: 307,308
bin_167: 309,310
bin_168: 311,312
bin_169: 313
bin_170: 314,315
bin_171: 316,317
bin_172: 318,319
bin_173: 320
bin_174: 321
bin_175: 322
bin_176: 323,324
bin_177: 325,326
bin_178: 327,328,329
bin_179: 330,331,332
bin_180: 333,334
bin_181: 335,336,337
bin_182: 338,339
bin_183: 340,341
bin_184: 342
bin_185: 343
bin_186: 344,345
bin_187: 346,347,348
bin_188: 349,350
bin_189: 351,352,353
bin_190: 354,355,356
bin_191: 357,358
bin_192: 359,360
bin_193: 361,362
bin_194: 363
bin_195: 364
bin_196: 365,366
bin_197: 367
bin_198: 368,369
bin_199: 370
bin_200: 371
bin_201: 372,373
bin_202: 374,375
bin_203: 376,377
bin_204: 378
bin_205: 379
bin_206: 380,381
bin_207: 382,383,384
bin_208: 385
bin_209: 386
bin_210: 387,388
bin_211: 389,390,391
bin_212: 392,393
bin_213: 394
bin_214: 395,396,397
bin_215: 398,399,400
bin_216: 401,402
bin_217: 403,404
bin_218: 405
bin_219: 406
bin_220: 407,408
bin_221: 409,410,411,412
bin_222: 413,414
bin_223: 415,416
bin_224: 417,418
bin_225: 419,420,421,422
bin_226: 423,424
bin_227: 425,426,427
bin_228: 428
bin_229: 429,430
bin_230: 431,432,433
bin_231: 434,435
bin_232: 436,437
bin_233: 438,439
bin_234: 440,441,442
bin_235: 443,444
bin_236: 445,446
bin_237: 447,448
bin_238: 449,450
bin_239: 451,452,453,454
bin_240: 455,456
bin_241: 457,458
bin_242: 459,460
bin_243: 461,462
bin_244: 463,464
bin_245: 465,466,467
bin_246: 468
bin_247: 469,470
bin_248: 471
bin_249: 472,473
bin_250: 474,475
bin_251: 476,477
bin_252: 478,479
bin_253: 480,481
bin_254: 482,483,484
bin_255: 485
bin_256: 486,487
bin_257: 488,489
bin_258: 490,491
bin_259: 492,493
bin_260: 494
bin_261: 495
bin_262: 496,497
bin_263: 498,499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 264
-item_num: 500
-num_items_in_box: 500
