-data: u500_11.txt
-current_solution:
bin_0: 0,1
bin_1: 2,3
bin_2: 4,6
bin_3: 5,9
bin_4: 7,8,10
bin_5: 11,12,68
bin_6: 13,14
bin_7: 15,16,23
bin_8: 17,18,24
bin_9: 19,22
bin_10: 20,21,25
bin_11: 26,27
bin_12: 28,30
bin_13: 29,39
bin_14: 31,32
bin_15: 33,36
bin_16: 34,35,61
bin_17: 37,38
bin_18: 40,41,48
bin_19: 42,60
bin_20: 43,55
bin_21: 44,45,62
bin_22: 46,47
bin_23: 49,50,69
bin_24: 51,53
bin_25: 52,54
bin_26: 56,58
bin_27: 57,59
bin_28: 63,64
bin_29: 65,66,67
bin_30: 70,71,88
bin_31: 72,73,77
bin_32: 74,76,82
bin_33: 75,80
bin_34: 78,83
bin_35: 79,81
bin_36: 84,87
bin_37: 85,86
bin_38: 89,90
bin_39: 91,92
bin_40: 93,94
bin_41: 95,96
bin_42: 97,98,99
bin_43: 100,109
bin_44: 101,102
bin_45: 103,104
bin_46: 105,108
bin_47: 106,107
bin_48: 110,115
bin_49: 111,116
bin_50: 112,119
bin_51: 113,120
bin_52: 114,121
bin_53: 117,118
bin_54: 122,123,126
bin_55: 124,125
bin_56: 127,128,132,265
bin_57: 129,147
bin_58: 130,133
bin_59: 131,134
bin_60: 135,138
bin_61: 136,137
bin_62: 139,141,255
bin_63: 140,188
bin_64: 142,144
bin_65: 143,150
bin_66: 145,146
bin_67: 148,149
bin_68: 151,152
bin_69: 153,177
bin_70: 154,155
bin_71: 156,163
bin_72: 157,159
bin_73: 158,164
bin_74: 160,161
bin_75: 162,168
bin_76: 165,166,167
bin_77: 169,170
bin_78: 171,184
bin_79: 172,175,183
bin_80: 173,199
bin_81: 174,176
bin_82: 178,230
bin_83: 179,182
bin_84: 180,181,185
bin_85: 186,187
bin_86: 189,191
bin_87: 190,196
bin_88: 192,194
bin_89: 193,195
bin_90: 197,198,266
bin_91: 200,201,202
bin_92: 203,204,206
bin_93: 205,207
bin_94: 208,209
bin_95: 210,211
bin_96: 212,218
bin_97: 213,216,264
bin_98: 214,222
bin_99: 215,221
bin_100: 217,220
bin_101: 219,227
bin_102: 223,224
bin_103: 225,226,254
bin_104: 228,229,289
bin_105: 231,232
bin_106: 233,234
bin_107: 235,236
bin_108: 237,238
bin_109: 239,241
bin_110: 240,244
bin_111: 242,243
bin_112: 245,246
bin_113: 247,248
bin_114: 249,250,251
bin_115: 252,253
bin_116: 256,261
bin_117: 257,258
bin_118: 259,263
bin_119: 260,262
bin_120: 267,268
bin_121: 269,274
bin_122: 270,275
bin_123: 271,273
bin_124: 272,284
bin_125: 276,277
bin_126: 278,282
bin_127: 279,283
bin_128: 280,281
bin_129: 285,286,290
bin_130: 287,288
bin_131: 291,292,299
bin_132: 293,313
bin_133: 294,295
bin_134: 296,309
bin_135: 297,312
bin_136: 298,302
bin_137: 300,305
bin_138: 301,314
bin_139: 303,304,352
bin_140: 306,310
bin_141: 307,308
bin_142: 311,459
bin_143: 315,316
bin_144: 317,318
bin_145: 319,322
bin_146: 320,321,347
bin_147: 323,325,326
bin_148: 324,350
bin_149: 327,330,348
bin_150: 328,332
bin_151: 329,338
bin_152: 331,333
bin_153: 334,336
bin_154: 335,337
bin_155: 339,340
bin_156: 341,344
bin_157: 342,351
bin_158: 343,346
bin_159: 345,349
bin_160: 353,356
bin_161: 354,386
bin_162: 355,402
bin_163: 357,358
bin_164: 359,360
bin_165: 361,363,409
bin_166: 362,364
bin_167: 365,366
bin_168: 367,368
bin_169: 369,370
bin_170: 371,389
bin_171: 372,378
bin_172: 373,374
bin_173: 375,377
bin_174: 376,403
bin_175: 379,404
bin_176: 380,382
bin_177: 381,385
bin_178: 383,384
bin_179: 387,388
bin_180: 390,394
bin_181: 391,393
bin_182: 392,457
bin_183: 395,396
bin_184: 397,424
bin_185: 398,399,465
bin_186: 400,401,458
bin_187: 405,406
bin_188: 407,408
bin_189: 410,411
bin_190: 412,413
bin_191: 414,415
bin_192: 416,423
bin_193: 417,418
bin_194: 419,420
bin_195: 421,422
bin_196: 425,426,432
bin_197: 427,430
bin_198: 428,433
bin_199: 429,443
bin_200: 431,444
bin_201: 434,456
bin_202: 435,436
bin_203: 437,438
bin_204: 439,440
bin_205: 441,442
bin_206: 445,446
bin_207: 447,451
bin_208: 448,450
bin_209: 449,452
bin_210: 453,454,455
bin_211: 460,461,464
bin_212: 462,463
bin_213: 466
bin_214: 467,471
bin_215: 468,472
bin_216: 469
bin_217: 470,499
bin_218: 473,475
bin_219: 474,476
bin_220: 477,478
bin_221: 479,492
bin_222: 480,493
bin_223: 481,482
bin_224: 483,484
bin_225: 485,488
bin_226: 486,487
bin_227: 489,490
bin_228: 491
bin_229: 494,495
bin_230: 496,498
bin_231: 497

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 232
-item_num: 500
-num_items_in_box: 500
