-data: u500_11.txt
-current_solution:
bin_0: 0,1
bin_1: 2,3
bin_2: 4
bin_3: 5
bin_4: 6
bin_5: 7,8,9
bin_6: 10,11,12
bin_7: 13,14
bin_8: 15,16
bin_9: 17,18
bin_10: 19
bin_11: 20,21
bin_12: 22,23,24
bin_13: 25,26
bin_14: 27,28
bin_15: 29
bin_16: 30
bin_17: 31,32
bin_18: 33
bin_19: 34,35,36
bin_20: 37,38
bin_21: 39,40,41
bin_22: 42
bin_23: 43
bin_24: 44,45
bin_25: 46,47
bin_26: 48,49
bin_27: 50,51
bin_28: 52,53
bin_29: 54,55
bin_30: 56
bin_31: 57
bin_32: 58,59
bin_33: 60,61,62
bin_34: 63,64
bin_35: 65,66,67
bin_36: 68,69,70
bin_37: 71,72,73
bin_38: 74
bin_39: 75,76,77
bin_40: 78
bin_41: 79,80
bin_42: 81,82,83
bin_43: 84
bin_44: 85,86,87
bin_45: 88,89
bin_46: 90
bin_47: 91,92
bin_48: 93,94
bin_49: 95,96
bin_50: 97,98,99
bin_51: 100
bin_52: 101,102
bin_53: 103,104
bin_54: 105
bin_55: 106,107
bin_56: 108,109,110
bin_57: 111
bin_58: 112
bin_59: 113
bin_60: 114,115
bin_61: 116,117
bin_62: 118,119,120,121
bin_63: 122,123
bin_64: 124,125,126
bin_65: 127,128
bin_66: 129
bin_67: 130
bin_68: 131,132
bin_69: 133,134
bin_70: 135
bin_71: 136,137
bin_72: 138,139
bin_73: 140,141
bin_74: 142
bin_75: 143
bin_76: 144
bin_77: 145,146,147
bin_78: 148,149
bin_79: 150,151
bin_80: 152,153
bin_81: 154,155
bin_82: 156
bin_83: 157
bin_84: 158,159
bin_85: 160,161
bin_86: 162,163
bin_87: 164,165,166
bin_88: 167,168,169
bin_89: 170,171
bin_90: 172
bin_91: 173
bin_92: 174,175,176
bin_93: 177,178
bin_94: 179
bin_95: 180,181,182
bin_96: 183,184,185
bin_97: 186,187
bin_98: 188,189
bin_99: 190,191
bin_100: 192
bin_101: 193,194
bin_102: 195,196,197
bin_103: 198,199,200
bin_104: 201,202,203
bin_105: 204,205
bin_106: 206,207,208
bin_107: 209
bin_108: 210,211
bin_109: 212
bin_110: 213
bin_111: 214
bin_112: 215,216
bin_113: 217,218
bin_114: 219,220
bin_115: 221,222,223
bin_116: 224,225,226
bin_117: 227,228,229
bin_118: 230,231
bin_119: 232,233
bin_120: 234,235
bin_121: 236,237
bin_122: 238,239
bin_123: 240,241
bin_124: 242,243
bin_125: 244,245,246
bin_126: 247,248
bin_127: 249,250,251
bin_128: 252,253,254
bin_129: 255,256
bin_130: 257,258
bin_131: 259
bin_132: 260,261,262
bin_133: 263,264,265,266
bin_134: 267,268
bin_135: 269
bin_136: 270
bin_137: 271
bin_138: 272,273
bin_139: 274,275,276
bin_140: 277,278
bin_141: 279
bin_142: 280,281,282
bin_143: 283,284
bin_144: 285,286
bin_145: 287,288
bin_146: 289,290,291,292
bin_147: 293
bin_148: 294,295
bin_149: 296
bin_150: 297
bin_151: 298,299
bin_152: 300
bin_153: 301
bin_154: 302,303
bin_155: 304,305,306
bin_156: 307,308
bin_157: 309,310
bin_158: 311,312
bin_159: 313,314,315
bin_160: 316,317
bin_161: 318,319
bin_162: 320,321,322
bin_163: 323
bin_164: 324,325
bin_165: 326,327
bin_166: 328
bin_167: 329,330
bin_168: 331,332
bin_169: 333,334
bin_170: 335,336
bin_171: 337,338,339
bin_172: 340
bin_173: 341
bin_174: 342
bin_175: 343,344
bin_176: 345
bin_177: 346,347,348
bin_178: 349,350,351,352
bin_179: 353
bin_180: 354
bin_181: 355,356
bin_182: 357,358
bin_183: 359,360
bin_184: 361
bin_185: 362,363
bin_186: 364,365
bin_187: 366,367
bin_188: 368,369
bin_189: 370
bin_190: 371
bin_191: 372
bin_192: 373,374
bin_193: 375
bin_194: 376,377
bin_195: 378
bin_196: 379
bin_197: 380
bin_198: 381,382
bin_199: 383,384
bin_200: 385,386
bin_201: 387,388
bin_202: 389,390
bin_203: 391
bin_204: 392
bin_205: 393,394
bin_206: 395,396
bin_207: 397
bin_208: 398,399
bin_209: 400,401,402
bin_210: 403,404
bin_211: 405,406
bin_212: 407,408
bin_213: 409,410
bin_214: 411
bin_215: 412,413
bin_216: 414,415
bin_217: 416
bin_218: 417,418
bin_219: 419,420
bin_220: 421,422
bin_221: 423,424,425
bin_222: 426,427
bin_223: 428
bin_224: 429
bin_225: 430
bin_226: 431,432,433
bin_227: 434
bin_228: 435,436
bin_229: 437,438
bin_230: 439,440
bin_231: 441,442
bin_232: 443,444
bin_233: 445,446
bin_234: 447
bin_235: 448
bin_236: 449
bin_237: 450,451,452
bin_238: 453,454,455
bin_239: 456,457,458
bin_240: 459,460,461
bin_241: 462,463
bin_242: 464,465
bin_243: 466
bin_244: 467
bin_245: 468
bin_246: 469
bin_247: 470,471
bin_248: 472,473
bin_249: 474
bin_250: 475,476,477
bin_251: 478
bin_252: 479
bin_253: 480
bin_254: 481,482
bin_255: 483,484
bin_256: 485
bin_257: 486,487,488
bin_258: 489,490
bin_259: 491,492
bin_260: 493,494,495
bin_261: 496
bin_262: 497,498
bin_263: 499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 264
-item_num: 500
-num_items_in_box: 500
