-data: u500_14.txt
-current_solution:
bin_0: 0,1,6,13,32
bin_1: 2,21
bin_2: 3,4
bin_3: 5,38
bin_4: 7,15,58
bin_5: 8,9
bin_6: 10,11,12,99
bin_7: 14,16
bin_8: 17,18
bin_9: 19,20
bin_10: 22,23,25
bin_11: 24,27
bin_12: 26,31
bin_13: 28,42
bin_14: 29,41
bin_15: 30,33,35
bin_16: 34,36,37,40
bin_17: 39,43
bin_18: 44,45,46
bin_19: 47,48
bin_20: 49,50,55
bin_21: 51,53
bin_22: 52,56
bin_23: 54,60,65
bin_24: 57,59
bin_25: 61,62,63
bin_26: 64,66
bin_27: 67,68
bin_28: 69,70,71
bin_29: 72,73,74,93
bin_30: 75,76
bin_31: 77,78,95
bin_32: 79,80
bin_33: 81,82
bin_34: 83,85
bin_35: 84,86
bin_36: 87,88,89,107
bin_37: 90,91,118
bin_38: 92,94,293
bin_39: 96,103
bin_40: 97,112
bin_41: 98,100,125
bin_42: 101,104
bin_43: 102,105,116
bin_44: 106,109
bin_45: 108,121,175
bin_46: 110,111
bin_47: 113,119
bin_48: 114,115,128
bin_49: 117,120
bin_50: 122,123,142
bin_51: 124,126,149
bin_52: 127,129,130
bin_53: 131,132
bin_54: 133,137
bin_55: 134,135,140
bin_56: 136,138,283
bin_57: 139,141,152
bin_58: 143,156
bin_59: 144,145
bin_60: 146,147,171
bin_61: 148,150,157
bin_62: 151,158
bin_63: 153,154,165
bin_64: 155,161
bin_65: 159,160
bin_66: 162,163,183
bin_67: 164,176
bin_68: 166,168
bin_69: 167,169
bin_70: 170,179,363
bin_71: 172,174
bin_72: 173,191
bin_73: 177,178,184
bin_74: 180,181
bin_75: 182,193
bin_76: 185,186,225
bin_77: 187,188
bin_78: 189,190,192
bin_79: 194,197,210
bin_80: 195,203
bin_81: 196,198
bin_82: 199,200,235
bin_83: 201,207
bin_84: 202,204
bin_85: 205,206
bin_86: 208,222,258
bin_87: 209,211,232
bin_88: 212,213
bin_89: 214,215
bin_90: 216,217,369
bin_91: 218,219,303
bin_92: 220,221,393
bin_93: 223,224,327
bin_94: 226,227,229
bin_95: 228,242
bin_96: 230,231
bin_97: 233,234,239,269
bin_98: 236,237
bin_99: 238,240
bin_100: 241,243
bin_101: 244,245,366
bin_102: 246,247,362
bin_103: 248,249,371
bin_104: 250,252
bin_105: 251,264
bin_106: 253,255
bin_107: 254,260
bin_108: 256,278
bin_109: 257,263
bin_110: 259,262
bin_111: 261,266,412
bin_112: 265,272
bin_113: 267,270
bin_114: 268,288
bin_115: 271,273
bin_116: 274,275,276,418
bin_117: 277,289
bin_118: 279,286,381
bin_119: 280,319
bin_120: 281,292
bin_121: 282,299
bin_122: 284,324
bin_123: 285,300
bin_124: 287,290
bin_125: 291,315
bin_126: 294,329
bin_127: 295,296
bin_128: 297,304
bin_129: 298,301
bin_130: 302,312,357
bin_131: 305,340
bin_132: 306,325
bin_133: 307,321
bin_134: 308,342
bin_135: 309,341
bin_136: 310,328
bin_137: 311,330,356
bin_138: 313,343
bin_139: 314,316
bin_140: 317,322,420
bin_141: 318,346
bin_142: 320,339
bin_143: 323,326
bin_144: 331,349
bin_145: 332,347
bin_146: 333,344,374
bin_147: 334,351
bin_148: 335,336,352
bin_149: 337,338,434
bin_150: 345,354
bin_151: 348,350
bin_152: 353,355
bin_153: 358,361,402
bin_154: 359,360
bin_155: 364,365,372
bin_156: 367,368
bin_157: 370,373
bin_158: 375,379
bin_159: 376,387
bin_160: 377,394
bin_161: 378,384
bin_162: 380,423
bin_163: 382,390
bin_164: 383,451
bin_165: 385,396,476
bin_166: 386,388
bin_167: 389,407,462
bin_168: 391,392,499
bin_169: 395,404
bin_170: 397,401
bin_171: 398,399,436
bin_172: 400,466
bin_173: 403,471
bin_174: 405,406
bin_175: 408,411
bin_176: 409,498
bin_177: 410,421
bin_178: 413,473
bin_179: 414,415
bin_180: 416,417
bin_181: 419,422
bin_182: 424
bin_183: 425,426
bin_184: 427,428,429
bin_185: 430,431
bin_186: 432,483
bin_187: 433
bin_188: 435,437,467
bin_189: 438,439
bin_190: 440,441
bin_191: 442,444
bin_192: 443
bin_193: 445,446
bin_194: 447
bin_195: 448,491
bin_196: 449,450
bin_197: 452,461
bin_198: 453,454
bin_199: 455,456
bin_200: 457,459
bin_201: 458,487
bin_202: 460
bin_203: 463,465
bin_204: 464
bin_205: 468,470
bin_206: 469,484
bin_207: 472,492
bin_208: 474,494
bin_209: 475,477
bin_210: 478,480
bin_211: 479
bin_212: 481
bin_213: 482
bin_214: 485,489
bin_215: 486,493
bin_216: 488,490
bin_217: 495
bin_218: 496
bin_219: 497

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 220
-item_num: 500
-num_items_in_box: 500
