-data: LA04.jssp
-current_solution:
machine_0: 0->2->1->3->5->6->7->8->4->9
machine_1: 1->2->7->4->6->3->5->9->8->0
machine_2: 3->1->6->5->9->8->0->2->4->7
machine_3: 1->5->2->7->4->3->9->6->0->8
machine_4: 1->3->2->4->9->5->8->7->6->0

-is_complete_solution: True
-is_valid_solution: True
-current_makespan: 590
-job_num: 10
-machine_num: 5
-trajectory:
operation_id	heuristic	operator(parameter)	solution_after_operation
0	first_come_first_served_af26	AdvanceOperator(job_id=0)	machine_0: 0\nmachine_1: \nmachine_2: \nmachine_3: \nmachine_4: \n
1	shortest_processing_time_first_d471	AdvanceOperator(job_id=1)	machine_0: 0\nmachine_1: 1\nmachine_2: \nmachine_3: \nmachine_4: \n
2	shortest_processing_time_first_d471	AdvanceOperator(job_id=3)	machine_0: 0\nmachine_1: 1\nmachine_2: 3\nmachine_3: \nmachine_4: \n
3	most_work_remaining_df20	AdvanceOperator(job_id=1)	machine_0: 0\nmachine_1: 1\nmachine_2: 3\nmachine_3: 1\nmachine_4: \n
4	most_work_remaining_df20	AdvanceOperator(job_id=1)	machine_0: 0\nmachine_1: 1\nmachine_2: 3\nmachine_3: 1\nmachine_4: 1\n
5	least_work_remaining_66c9	AdvanceOperator(job_id=1)	machine_0: 0\nmachine_1: 1\nmachine_2: 3->1\nmachine_3: 1\nmachine_4: 1\n
6	most_work_remaining_df20	AdvanceOperator(job_id=2)	machine_0: 0\nmachine_1: 1->2\nmachine_2: 3->1\nmachine_3: 1\nmachine_4: 1\n
7	most_work_remaining_df20	AdvanceOperator(job_id=2)	machine_0: 0->2\nmachine_1: 1->2\nmachine_2: 3->1\nmachine_3: 1\nmachine_4: 1\n
8	most_work_remaining_df20	AdvanceOperator(job_id=5)	machine_0: 0->2\nmachine_1: 1->2\nmachine_2: 3->1\nmachine_3: 1->5\nmachine_4: 1\n
9	most_work_remaining_df20	AdvanceOperator(job_id=4)	machine_0: 0->2\nmachine_1: 1->2->4\nmachine_2: 3->1\nmachine_3: 1->5\nmachine_4: 1\n
10	most_work_remaining_df20	AdvanceOperator(job_id=3)	machine_0: 0->2\nmachine_1: 1->2->4\nmachine_2: 3->1\nmachine_3: 1->5\nmachine_4: 1->3\n
11	most_work_remaining_df20	AdvanceOperator(job_id=7)	machine_0: 0->2\nmachine_1: 1->2->4->7\nmachine_2: 3->1\nmachine_3: 1->5\nmachine_4: 1->3\n
12	shortest_job_next_5b42	AdvanceOperator(job_id=2)	machine_0: 0->2\nmachine_1: 1->2->4->7\nmachine_2: 3->1\nmachine_3: 1->5->2\nmachine_4: 1->3\n
13	most_work_remaining_df20	AdvanceOperator(job_id=1)	machine_0: 0->2->1\nmachine_1: 1->2->4->7\nmachine_2: 3->1\nmachine_3: 1->5->2\nmachine_4: 1->3\n
14	most_work_remaining_df20	AdvanceOperator(job_id=0)	machine_0: 0->2->1\nmachine_1: 1->2->4->7\nmachine_2: 3->1->0\nmachine_3: 1->5->2\nmachine_4: 1->3\n
15	most_work_remaining_df20	ShiftOperator(machine_id=1, job_id=4, new_position=3)	machine_0: 0->2->1\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0\nmachine_3: 1->5->2\nmachine_4: 1->3\n
16	most_work_remaining_df20	AdvanceOperator(job_id=7)	machine_0: 0->2->1\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0\nmachine_3: 1->5->2->7\nmachine_4: 1->3\n
17	most_work_remaining_df20	AdvanceOperator(job_id=2)	machine_0: 0->2->1\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0\nmachine_3: 1->5->2->7\nmachine_4: 1->3->2\n
18	most_work_remaining_df20	AdvanceOperator(job_id=4)	machine_0: 0->2->1\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0\nmachine_3: 1->5->2->7->4\nmachine_4: 1->3->2\n
19	most_work_remaining_df20	AdvanceOperator(job_id=4)	machine_0: 0->2->1\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0\nmachine_3: 1->5->2->7->4\nmachine_4: 1->3->2->4\n
20	most_work_remaining_df20	AdvanceOperator(job_id=3)	machine_0: 0->2->1->3\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0\nmachine_3: 1->5->2->7->4\nmachine_4: 1->3->2->4\n
21	most_work_remaining_df20	AdvanceOperator(job_id=2)	machine_0: 0->2->1->3\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0->2\nmachine_3: 1->5->2->7->4\nmachine_4: 1->3->2->4\n
22	most_work_remaining_df20	AdvanceOperator(job_id=3)	machine_0: 0->2->1->3\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0->2\nmachine_3: 1->5->2->7->4->3\nmachine_4: 1->3->2->4\n
23	shift_operator_109f	ShiftOperator(machine_id=3, job_id=7, new_position=4)	machine_0: 0->2->1->3\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0->2\nmachine_3: 1->5->2->4->7->3\nmachine_4: 1->3->2->4\n
24	most_work_remaining_df20	AdvanceOperator(job_id=5)	machine_0: 0->2->1->3\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0->2->5\nmachine_3: 1->5->2->4->7->3\nmachine_4: 1->3->2->4\n
25	most_work_remaining_df20	AdvanceOperator(job_id=7)	machine_0: 0->2->1->3->7\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0->2->5\nmachine_3: 1->5->2->4->7->3\nmachine_4: 1->3->2->4\n
26	most_work_remaining_df20	ShiftOperator(machine_id=3, job_id=4, new_position=4)	machine_0: 0->2->1->3->7\nmachine_1: 1->2->7->4\nmachine_2: 3->1->0->2->5\nmachine_3: 1->5->2->7->4->3\nmachine_4: 1->3->2->4\n
27	most_work_remaining_df20	AdvanceOperator(job_id=3)	machine_0: 0->2->1->3->7\nmachine_1: 1->2->7->4->3\nmachine_2: 3->1->0->2->5\nmachine_3: 1->5->2->7->4->3\nmachine_4: 1->3->2->4\n
28	most_work_remaining_df20	AdvanceOperator(job_id=0)	machine_0: 0->2->1->3->7\nmachine_1: 1->2->7->4->3\nmachine_2: 3->1->0->2->5\nmachine_3: 1->5->2->7->4->3->0\nmachine_4: 1->3->2->4\n
29	most_work_remaining_df20	AdvanceOperator(job_id=5)	machine_0: 0->2->1->3->7->5\nmachine_1: 1->2->7->4->3\nmachine_2: 3->1->0->2->5\nmachine_3: 1->5->2->7->4->3->0\nmachine_4: 1->3->2->4\n
30	most_work_remaining_df20	AdvanceOperator(job_id=6)	machine_0: 0->2->1->3->7->5\nmachine_1: 1->2->7->4->3\nmachine_2: 3->1->0->2->5->6\nmachine_3: 1->5->2->7->4->3->0\nmachine_4: 1->3->2->4\n
31	most_work_remaining_df20	AdvanceOperator(job_id=7)	machine_0: 0->2->1->3->7->5\nmachine_1: 1->2->7->4->3\nmachine_2: 3->1->0->2->5->6\nmachine_3: 1->5->2->7->4->3->0\nmachine_4: 1->3->2->4->7\n
32	most_work_remaining_df20	AdvanceOperator(job_id=6)	machine_0: 0->2->1->3->7->5\nmachine_1: 1->2->7->4->3->6\nmachine_2: 3->1->0->2->5->6\nmachine_3: 1->5->2->7->4->3->0\nmachine_4: 1->3->2->4->7\n
33	_2opt_f9c1	SwapOperator(machine_id=2, job_id1=2, job_id2=6)	machine_0: 0->2->1->3->7->5\nmachine_1: 1->2->7->4->3->6\nmachine_2: 3->1->0->6->5->2\nmachine_3: 1->5->2->7->4->3->0\nmachine_4: 1->3->2->4->7\n
