-data: u500_08.txt
-current_solution:
bin_0: 0
bin_1: 1,2
bin_2: 3,4
bin_3: 5,6,7
bin_4: 8,9,10
bin_5: 11
bin_6: 12,13
bin_7: 14,15,16
bin_8: 17
bin_9: 18
bin_10: 19
bin_11: 20
bin_12: 21,22,23
bin_13: 24,25
bin_14: 26
bin_15: 27
bin_16: 28,29
bin_17: 30,31
bin_18: 32,33,34
bin_19: 35,36,37
bin_20: 38
bin_21: 39,40
bin_22: 41,42
bin_23: 43
bin_24: 44
bin_25: 45
bin_26: 46,47,48
bin_27: 49,50
bin_28: 51,52
bin_29: 53,54
bin_30: 55
bin_31: 56,57
bin_32: 58,59
bin_33: 60,61,62
bin_34: 63
bin_35: 64,65,66
bin_36: 67,68
bin_37: 69,70
bin_38: 71,72
bin_39: 73
bin_40: 74,75
bin_41: 76,77
bin_42: 78
bin_43: 79
bin_44: 80,81
bin_45: 82,83
bin_46: 84,85
bin_47: 86
bin_48: 87,88
bin_49: 89,90
bin_50: 91,92
bin_51: 93,94,95
bin_52: 96,97
bin_53: 98
bin_54: 99
bin_55: 100,101
bin_56: 102,103,104
bin_57: 105,106,107
bin_58: 108,109,110
bin_59: 111
bin_60: 112,113
bin_61: 114
bin_62: 115,116
bin_63: 117,118
bin_64: 119
bin_65: 120,121
bin_66: 122,123
bin_67: 124,125,126
bin_68: 127,128,129
bin_69: 130,131
bin_70: 132,133,134
bin_71: 135,136
bin_72: 137
bin_73: 138,139
bin_74: 140,141,142
bin_75: 143
bin_76: 144
bin_77: 145,146
bin_78: 147,148,149,150
bin_79: 151,152,153
bin_80: 154,155
bin_81: 156,157
bin_82: 158,159
bin_83: 160,161
bin_84: 162,163,164
bin_85: 165,166
bin_86: 167
bin_87: 168,169
bin_88: 170,171
bin_89: 172,173
bin_90: 174,175
bin_91: 176,177
bin_92: 178,179
bin_93: 180
bin_94: 181
bin_95: 182
bin_96: 183
bin_97: 184,185
bin_98: 186,187,188
bin_99: 189,190
bin_100: 191,192,193,194
bin_101: 195,196,197
bin_102: 198,199
bin_103: 200,201
bin_104: 202
bin_105: 203,204
bin_106: 205,206,207
bin_107: 208,209
bin_108: 210
bin_109: 211
bin_110: 212,213
bin_111: 214,215
bin_112: 216
bin_113: 217,218
bin_114: 219,220,221,222
bin_115: 223,224,225
bin_116: 226,227
bin_117: 228,229
bin_118: 230,231
bin_119: 232,233
bin_120: 234,235
bin_121: 236
bin_122: 237
bin_123: 238,239
bin_124: 240,241
bin_125: 242
bin_126: 243,244
bin_127: 245,246
bin_128: 247,248
bin_129: 249,250
bin_130: 251,252
bin_131: 253,254
bin_132: 255,256
bin_133: 257
bin_134: 258,259
bin_135: 260,261
bin_136: 262,263,264
bin_137: 265
bin_138: 266,267
bin_139: 268,269
bin_140: 270,271
bin_141: 272,273
bin_142: 274,275,276
bin_143: 277,278,279
bin_144: 280,281,282
bin_145: 283,284
bin_146: 285,286
bin_147: 287,288,289
bin_148: 290,291
bin_149: 292
bin_150: 293
bin_151: 294,295
bin_152: 296,297
bin_153: 298,299
bin_154: 300,301
bin_155: 302,303
bin_156: 304,305,306
bin_157: 307
bin_158: 308
bin_159: 309,310,311
bin_160: 312,313,314
bin_161: 315,316
bin_162: 317,318
bin_163: 319
bin_164: 320,321
bin_165: 322,323
bin_166: 324
bin_167: 325,326
bin_168: 327,328
bin_169: 329,330
bin_170: 331,332,333
bin_171: 334,335,336
bin_172: 337,338
bin_173: 339,340
bin_174: 341,342
bin_175: 343,344
bin_176: 345,346,347,348
bin_177: 349,350
bin_178: 351,352
bin_179: 353,354,355
bin_180: 356,357
bin_181: 358
bin_182: 359
bin_183: 360,361
bin_184: 362,363,364
bin_185: 365,366
bin_186: 367,368
bin_187: 369
bin_188: 370,371
bin_189: 372,373
bin_190: 374,375
bin_191: 376,377
bin_192: 378,379
bin_193: 380,381
bin_194: 382,383
bin_195: 384,385,386,387
bin_196: 388,389
bin_197: 390,391
bin_198: 392
bin_199: 393
bin_200: 394,395
bin_201: 396,397
bin_202: 398
bin_203: 399,400
bin_204: 401,402
bin_205: 403,404
bin_206: 405
bin_207: 406,407
bin_208: 408
bin_209: 409,410
bin_210: 411
bin_211: 412,413
bin_212: 414
bin_213: 415,416
bin_214: 417,418,419
bin_215: 420,421
bin_216: 422,423,424
bin_217: 425,426
bin_218: 427
bin_219: 428
bin_220: 429,430,431
bin_221: 432,433,434
bin_222: 435,436
bin_223: 437,438
bin_224: 439
bin_225: 440,441,442
bin_226: 443
bin_227: 444,445
bin_228: 446,447
bin_229: 448,449,450
bin_230: 451,452,453
bin_231: 454,455
bin_232: 456,457
bin_233: 458,459
bin_234: 460,461
bin_235: 462,463
bin_236: 464
bin_237: 465
bin_238: 466
bin_239: 467,468,469
bin_240: 470,471
bin_241: 472,473
bin_242: 474,475
bin_243: 476
bin_244: 477
bin_245: 478
bin_246: 479
bin_247: 480
bin_248: 481
bin_249: 482
bin_250: 483,484
bin_251: 485,486,487
bin_252: 488,489
bin_253: 490
bin_254: 491,492
bin_255: 493,494
bin_256: 495,496,497
bin_257: 498,499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 258
-item_num: 500
-num_items_in_box: 500
