-data: u500_15.txt
-current_solution:
bin_0: 0,1,4
bin_1: 2,3,19
bin_2: 5,6,7,246
bin_3: 8,9,66
bin_4: 10,11,12
bin_5: 13,14,37
bin_6: 15,28
bin_7: 16,18,36
bin_8: 17,29
bin_9: 20,21
bin_10: 22,23,25
bin_11: 24,26,158
bin_12: 27,30
bin_13: 31,32,132
bin_14: 33,34
bin_15: 35,43,328
bin_16: 38,40,363
bin_17: 39,44,47
bin_18: 41,62,63
bin_19: 42,45
bin_20: 46,61,69
bin_21: 48,51,85
bin_22: 49,54
bin_23: 50,67
bin_24: 52,53,58
bin_25: 55,56
bin_26: 57,59
bin_27: 60,64
bin_28: 65,71
bin_29: 68,70,81
bin_30: 72,73
bin_31: 74,75
bin_32: 76,77,78
bin_33: 79,80
bin_34: 82,83
bin_35: 84,86,262
bin_36: 87,98,144
bin_37: 88,89,101
bin_38: 90,91,92
bin_39: 93,94,96,189
bin_40: 95,97
bin_41: 99,100
bin_42: 102,105
bin_43: 103,104,107
bin_44: 106,108
bin_45: 109,110,408
bin_46: 111,112
bin_47: 113,114,115,121
bin_48: 116,117,381
bin_49: 118,123,369
bin_50: 119,130
bin_51: 120,122,174
bin_52: 124,128,277
bin_53: 125,129,173
bin_54: 126,127,135
bin_55: 131,133
bin_56: 134,136,140
bin_57: 137,138
bin_58: 139,141
bin_59: 142,143,162
bin_60: 145,147,183
bin_61: 146,185
bin_62: 148,149
bin_63: 150,153
bin_64: 151,152
bin_65: 154,155
bin_66: 156,157
bin_67: 159,160,161
bin_68: 163,166
bin_69: 164,171
bin_70: 165,179
bin_71: 167,168,250
bin_72: 169,170,178
bin_73: 172,180
bin_74: 175,224
bin_75: 176,177,228
bin_76: 181,184,221
bin_77: 182,186
bin_78: 187,234
bin_79: 188,191
bin_80: 190,207
bin_81: 192,193
bin_82: 194,204
bin_83: 195,242
bin_84: 196,197
bin_85: 198,199,304
bin_86: 200,202
bin_87: 201,203,218
bin_88: 205,206
bin_89: 208,209
bin_90: 210,288
bin_91: 211,220,247
bin_92: 212,213,358
bin_93: 214,215
bin_94: 216,217
bin_95: 219,222,300
bin_96: 223,229
bin_97: 225,226
bin_98: 227,230
bin_99: 231,233
bin_100: 232,251
bin_101: 235,237
bin_102: 236,239
bin_103: 238,362
bin_104: 240,245,280
bin_105: 241,253
bin_106: 243,244
bin_107: 248,255,256
bin_108: 249,273
bin_109: 252,324
bin_110: 254,303
bin_111: 257,310,470
bin_112: 258,264
bin_113: 259,322
bin_114: 260,331
bin_115: 261,263
bin_116: 265,269
bin_117: 266,286
bin_118: 267,271
bin_119: 268,287
bin_120: 270,282
bin_121: 272,393
bin_122: 274,283
bin_123: 275,276,278
bin_124: 279,281
bin_125: 284,285
bin_126: 289,291,301
bin_127: 290,334
bin_128: 292,298
bin_129: 293,294,295
bin_130: 296,297
bin_131: 299,302
bin_132: 305,307
bin_133: 306,308
bin_134: 309,319
bin_135: 311,312,404
bin_136: 313,314
bin_137: 315,316,374
bin_138: 317,415
bin_139: 318,373
bin_140: 320,360
bin_141: 321,323
bin_142: 325,368
bin_143: 326,327
bin_144: 329,399
bin_145: 330,332
bin_146: 333,397
bin_147: 335,338
bin_148: 336,337
bin_149: 339,356,411
bin_150: 340,341
bin_151: 342,344
bin_152: 343,378
bin_153: 345,352,437
bin_154: 346,347
bin_155: 348,349
bin_156: 350,351
bin_157: 353,354,355,370
bin_158: 357,364
bin_159: 359,361
bin_160: 365,391
bin_161: 366,367,390
bin_162: 371,372
bin_163: 375,376,446
bin_164: 377,379,472
bin_165: 380,382
bin_166: 383,384,495
bin_167: 385,388,484
bin_168: 386,387,434
bin_169: 389,395
bin_170: 392,394
bin_171: 396,439
bin_172: 398,416
bin_173: 400,421
bin_174: 401,413
bin_175: 402,422
bin_176: 403,406
bin_177: 405,423
bin_178: 407,412
bin_179: 409,410
bin_180: 414,417
bin_181: 418,419
bin_182: 420,425
bin_183: 424,429
bin_184: 426,467
bin_185: 427,428,450
bin_186: 430,431
bin_187: 432,433,435
bin_188: 436,438
bin_189: 440,441,445
bin_190: 442,443
bin_191: 444,452
bin_192: 447,459
bin_193: 448,455
bin_194: 449,469
bin_195: 451,453
bin_196: 454,458
bin_197: 456,457
bin_198: 460,461
bin_199: 462,463
bin_200: 464,465
bin_201: 466,468
bin_202: 471,473
bin_203: 474,475,476
bin_204: 477,478
bin_205: 479,480,481
bin_206: 482,483
bin_207: 485,486
bin_208: 487,488
bin_209: 489,490
bin_210: 491,492
bin_211: 493,494
bin_212: 496,497
bin_213: 498,499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 214
-item_num: 500
-num_items_in_box: 500
