-data: u500_17.txt
-current_solution:
bin_0: 0,1,2,3
bin_1: 4,5
bin_2: 6,7,8
bin_3: 9
bin_4: 10
bin_5: 11,12
bin_6: 13,14
bin_7: 15,16,17
bin_8: 18
bin_9: 19,20
bin_10: 21,22
bin_11: 23,24
bin_12: 25,26,27,28
bin_13: 29
bin_14: 30
bin_15: 31
bin_16: 32,33
bin_17: 34
bin_18: 35
bin_19: 36,37
bin_20: 38,39
bin_21: 40,41
bin_22: 42,43,44
bin_23: 45,46
bin_24: 47,48
bin_25: 49,50
bin_26: 51,52
bin_27: 53,54,55
bin_28: 56,57,58
bin_29: 59,60
bin_30: 61,62,63
bin_31: 64
bin_32: 65
bin_33: 66,67
bin_34: 68,69,70
bin_35: 71,72,73
bin_36: 74,75
bin_37: 76
bin_38: 77
bin_39: 78
bin_40: 79,80
bin_41: 81
bin_42: 82,83
bin_43: 84,85
bin_44: 86
bin_45: 87
bin_46: 88,89
bin_47: 90,91
bin_48: 92,93
bin_49: 94,95,96
bin_50: 97,98,99
bin_51: 100,101
bin_52: 102,103,104
bin_53: 105,106
bin_54: 107,108,109
bin_55: 110,111
bin_56: 112,113
bin_57: 114,115,116
bin_58: 117,118
bin_59: 119
bin_60: 120
bin_61: 121
bin_62: 122,123
bin_63: 124
bin_64: 125,126
bin_65: 127,128
bin_66: 129,130,131
bin_67: 132
bin_68: 133
bin_69: 134,135
bin_70: 136,137,138
bin_71: 139,140
bin_72: 141
bin_73: 142,143,144,145
bin_74: 146,147
bin_75: 148
bin_76: 149
bin_77: 150,151
bin_78: 152
bin_79: 153
bin_80: 154,155
bin_81: 156,157,158
bin_82: 159,160,161
bin_83: 162,163
bin_84: 164,165
bin_85: 166,167,168
bin_86: 169,170
bin_87: 171
bin_88: 172
bin_89: 173
bin_90: 174
bin_91: 175
bin_92: 176,177
bin_93: 178,179
bin_94: 180,181
bin_95: 182
bin_96: 183,184
bin_97: 185,186
bin_98: 187,188
bin_99: 189,190,191
bin_100: 192,193,194
bin_101: 195,196
bin_102: 197,198,199
bin_103: 200
bin_104: 201
bin_105: 202
bin_106: 203
bin_107: 204,205
bin_108: 206,207
bin_109: 208,209
bin_110: 210,211
bin_111: 212,213
bin_112: 214,215
bin_113: 216,217
bin_114: 218,219
bin_115: 220,221
bin_116: 222,223
bin_117: 224,225
bin_118: 226,227
bin_119: 228,229
bin_120: 230,231,232
bin_121: 233
bin_122: 234,235
bin_123: 236,237,238
bin_124: 239,240,241
bin_125: 242,243,244
bin_126: 245,246,247
bin_127: 248,249
bin_128: 250,251
bin_129: 252,253
bin_130: 254
bin_131: 255,256,257
bin_132: 258,259
bin_133: 260,261,262
bin_134: 263
bin_135: 264,265
bin_136: 266,267,268
bin_137: 269,270
bin_138: 271,272,273
bin_139: 274,275
bin_140: 276
bin_141: 277
bin_142: 278,279
bin_143: 280
bin_144: 281,282
bin_145: 283
bin_146: 284,285
bin_147: 286,287,288
bin_148: 289,290
bin_149: 291
bin_150: 292
bin_151: 293
bin_152: 294
bin_153: 295,296
bin_154: 297,298
bin_155: 299
bin_156: 300
bin_157: 301,302,303
bin_158: 304
bin_159: 305,306
bin_160: 307
bin_161: 308,309
bin_162: 310,311
bin_163: 312,313
bin_164: 314
bin_165: 315
bin_166: 316
bin_167: 317,318
bin_168: 319,320,321
bin_169: 322
bin_170: 323,324
bin_171: 325,326
bin_172: 327,328,329
bin_173: 330,331
bin_174: 332,333
bin_175: 334,335,336
bin_176: 337,338
bin_177: 339
bin_178: 340,341,342
bin_179: 343
bin_180: 344
bin_181: 345
bin_182: 346,347
bin_183: 348,349,350
bin_184: 351
bin_185: 352,353
bin_186: 354
bin_187: 355,356
bin_188: 357,358
bin_189: 359,360
bin_190: 361,362
bin_191: 363,364
bin_192: 365,366
bin_193: 367,368,369
bin_194: 370,371
bin_195: 372,373,374
bin_196: 375,376,377,378
bin_197: 379,380
bin_198: 381,382
bin_199: 383,384
bin_200: 385,386
bin_201: 387,388,389
bin_202: 390,391,392
bin_203: 393,394
bin_204: 395,396
bin_205: 397,398
bin_206: 399,400
bin_207: 401
bin_208: 402
bin_209: 403,404
bin_210: 405,406,407
bin_211: 408
bin_212: 409
bin_213: 410,411
bin_214: 412,413
bin_215: 414,415
bin_216: 416,417,418
bin_217: 419
bin_218: 420
bin_219: 421
bin_220: 422
bin_221: 423,424
bin_222: 425
bin_223: 426,427
bin_224: 428,429
bin_225: 430,431
bin_226: 432,433
bin_227: 434,435
bin_228: 436
bin_229: 437,438
bin_230: 439,440
bin_231: 441,442
bin_232: 443,444
bin_233: 445
bin_234: 446
bin_235: 447,448
bin_236: 449
bin_237: 450,451,452
bin_238: 453
bin_239: 454,455
bin_240: 456
bin_241: 457,458,459
bin_242: 460,461
bin_243: 462,463
bin_244: 464,465
bin_245: 466,467
bin_246: 468,469,470
bin_247: 471,472
bin_248: 473
bin_249: 474
bin_250: 475,476
bin_251: 477,478
bin_252: 479,480,481
bin_253: 482,483
bin_254: 484
bin_255: 485,486
bin_256: 487,488
bin_257: 489,490
bin_258: 491,492
bin_259: 493,494
bin_260: 495
bin_261: 496
bin_262: 497,498
bin_263: 499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 264
-item_num: 500
-num_items_in_box: 500
