-data: u500_13.txt
-current_solution:
bin_0: 0,1
bin_1: 2,3
bin_2: 4,5
bin_3: 6
bin_4: 7,8
bin_5: 9,10,11,12
bin_6: 13,14
bin_7: 15,16,17
bin_8: 18
bin_9: 19,20,21
bin_10: 22
bin_11: 23,24
bin_12: 25,26
bin_13: 27,28
bin_14: 29,30
bin_15: 31,32
bin_16: 33,34
bin_17: 35,36,37
bin_18: 38,39
bin_19: 40,41
bin_20: 42,43
bin_21: 44,45
bin_22: 46,47,48
bin_23: 49,50
bin_24: 51,52
bin_25: 53,54
bin_26: 55,56
bin_27: 57,58
bin_28: 59
bin_29: 60,61
bin_30: 62
bin_31: 63,64
bin_32: 65,66
bin_33: 67
bin_34: 68
bin_35: 69,70,71
bin_36: 72,73,74
bin_37: 75,76,77
bin_38: 78,79,80
bin_39: 81,82
bin_40: 83,84,85
bin_41: 86,87,88
bin_42: 89,90
bin_43: 91,92
bin_44: 93,94
bin_45: 95,96
bin_46: 97,98,99
bin_47: 100,101,102
bin_48: 103,104
bin_49: 105,106,107
bin_50: 108
bin_51: 109,110
bin_52: 111,112
bin_53: 113
bin_54: 114,115
bin_55: 116,117
bin_56: 118,119
bin_57: 120,121,122,123
bin_58: 124,125
bin_59: 126,127
bin_60: 128
bin_61: 129,130
bin_62: 131
bin_63: 132,133
bin_64: 134,135
bin_65: 136,137
bin_66: 138,139
bin_67: 140,141
bin_68: 142,143
bin_69: 144,145
bin_70: 146,147
bin_71: 148
bin_72: 149,150
bin_73: 151,152
bin_74: 153,154
bin_75: 155,156
bin_76: 157,158,159
bin_77: 160,161,162
bin_78: 163,164
bin_79: 165,166
bin_80: 167
bin_81: 168
bin_82: 169,170
bin_83: 171
bin_84: 172
bin_85: 173,174
bin_86: 175,176
bin_87: 177,178
bin_88: 179
bin_89: 180,181
bin_90: 182
bin_91: 183
bin_92: 184
bin_93: 185
bin_94: 186
bin_95: 187
bin_96: 188,189
bin_97: 190,191
bin_98: 192
bin_99: 193
bin_100: 194
bin_101: 195,196,197
bin_102: 198,199
bin_103: 200,201
bin_104: 202,203,204
bin_105: 205
bin_106: 206,207
bin_107: 208,209
bin_108: 210,211,212
bin_109: 213,214,215
bin_110: 216,217
bin_111: 218,219
bin_112: 220,221
bin_113: 222,223
bin_114: 224
bin_115: 225
bin_116: 226,227
bin_117: 228,229,230
bin_118: 231
bin_119: 232
bin_120: 233,234
bin_121: 235,236
bin_122: 237
bin_123: 238
bin_124: 239
bin_125: 240
bin_126: 241,242,243
bin_127: 244,245,246,247
bin_128: 248
bin_129: 249,250
bin_130: 251,252,253
bin_131: 254
bin_132: 255,256
bin_133: 257,258,259
bin_134: 260,261
bin_135: 262,263
bin_136: 264
bin_137: 265
bin_138: 266,267
bin_139: 268,269
bin_140: 270
bin_141: 271,272,273
bin_142: 274,275,276
bin_143: 277,278
bin_144: 279,280
bin_145: 281
bin_146: 282
bin_147: 283,284
bin_148: 285,286
bin_149: 287,288
bin_150: 289,290,291
bin_151: 292
bin_152: 293,294,295
bin_153: 296,297
bin_154: 298,299
bin_155: 300,301
bin_156: 302,303
bin_157: 304,305
bin_158: 306,307
bin_159: 308,309
bin_160: 310,311,312
bin_161: 313
bin_162: 314,315
bin_163: 316,317,318
bin_164: 319,320,321
bin_165: 322,323,324
bin_166: 325,326,327
bin_167: 328,329
bin_168: 330,331
bin_169: 332
bin_170: 333,334
bin_171: 335,336,337
bin_172: 338,339,340
bin_173: 341,342,343
bin_174: 344,345,346
bin_175: 347,348
bin_176: 349,350
bin_177: 351,352
bin_178: 353,354
bin_179: 355,356
bin_180: 357
bin_181: 358,359
bin_182: 360,361
bin_183: 362,363
bin_184: 364
bin_185: 365
bin_186: 366,367,368
bin_187: 369,370
bin_188: 371,372
bin_189: 373,374
bin_190: 375,376,377
bin_191: 378,379
bin_192: 380,381
bin_193: 382,383
bin_194: 384
bin_195: 385
bin_196: 386,387
bin_197: 388,389
bin_198: 390,391
bin_199: 392,393
bin_200: 394,395
bin_201: 396,397
bin_202: 398
bin_203: 399,400
bin_204: 401,402,403
bin_205: 404,405
bin_206: 406,407
bin_207: 408,409,410
bin_208: 411,412
bin_209: 413,414
bin_210: 415,416
bin_211: 417,418
bin_212: 419,420
bin_213: 421,422
bin_214: 423,424
bin_215: 425,426
bin_216: 427,428
bin_217: 429
bin_218: 430,431
bin_219: 432,433
bin_220: 434,435
bin_221: 436
bin_222: 437
bin_223: 438,439
bin_224: 440
bin_225: 441
bin_226: 442,443
bin_227: 444,445
bin_228: 446,447
bin_229: 448,449
bin_230: 450
bin_231: 451,452,453
bin_232: 454
bin_233: 455
bin_234: 456,457
bin_235: 458,459
bin_236: 460,461
bin_237: 462,463
bin_238: 464,465,466
bin_239: 467
bin_240: 468,469
bin_241: 470,471,472
bin_242: 473,474,475
bin_243: 476
bin_244: 477,478,479
bin_245: 480,481
bin_246: 482
bin_247: 483,484
bin_248: 485,486,487,488
bin_249: 489,490
bin_250: 491,492
bin_251: 493,494
bin_252: 495,496
bin_253: 497
bin_254: 498,499

-is_complete_solution: True
-is_valid_solution: True
-used_bin_num: 255
-item_num: 500
-num_items_in_box: 500
